mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	-0.00034993262084684806	0.0	0.0	0.0	0.0	0.0
β[2, 1]	β	0.0	0.003643187348832718	0.0	0.0	0.0	0.0	0.0
β[3, 1]	β	0.0	0.00029619071498158354	0.0	0.0	0.0	0.0	0.0
β[4, 1]	β	0.0	-0.0007099793701413133	0.0	0.0	0.0	0.0	0.0
β[5, 1]	β	0.0	0.006138461714292909	0.0	0.0	0.0	0.0	0.0
β[6, 1]	β	0.0	0.002915619333147895	0.0	0.0	0.0	0.0	0.0
β[7, 1]	β	0.0	-0.008092056873153154	0.0	0.0	0.0	0.0	0.0
β[8, 1]	β	0.0	0.0015374159253213895	0.0	0.0	0.0	0.0	0.0
β[9, 1]	β	0.0	0.001251161663075919	0.0	0.0	0.0	0.0	0.0
β[10, 1]	β	0.0	-0.0011293016441804445	0.0	0.0	0.0	0.0	0.0
β[11, 1]	β	0.0	-0.001460659350003275	0.0	0.0	0.0	0.0	0.0
β[12, 1]	β	0.0	-0.003952299604400079	0.0	0.0	0.0	0.0	0.0
β[13, 1]	β	0.0	-0.00564909150155821	0.0	0.0	0.0	0.0	0.0
β[14, 1]	β	0.0	-0.004073056753443135	0.0	0.0	0.0	0.0	0.0
β[15, 1]	β	0.0	-0.002274505108039949	0.0	0.0	0.0	0.0	0.0
β[16, 1]	β	0.0	-0.007044388518209786	0.0	0.0	0.0	0.0	0.0
β[17, 1]	β	0.0	0.003919155893147845	0.0	0.0	0.0	0.0	0.0
β[18, 1]	β	0.0	-0.0025673620136250188	0.0	0.0	0.0	0.0	0.0
β[19, 1]	β	0.0	-0.0028950498605948907	0.0	0.0	0.0	0.0	0.0
β[20, 1]	β	0.0	-0.015223787629900235	0.0	0.0	0.0	0.0	0.0
β[21, 1]	β	0.0	-0.007174144221718255	0.0	0.0	0.0	0.0	0.0
β[22, 1]	β	0.0	-0.004104234658248586	0.0	0.0	0.0	0.0	0.0
β[23, 1]	β	0.0	-0.0019512501501677305	0.0	0.0	0.0	0.0	0.0
β[24, 1]	β	0.0	-0.00515366770779344	0.0	0.0	0.0	0.0	0.0
β[25, 1]	β	0.0	-0.002387770008947742	0.0	0.0	0.0	0.0	0.0
β[26, 1]	β	0.0	0.0008401722251979206	0.0	0.0	0.0	0.0	0.0
β[27, 1]	β	0.0	-0.0012239550792523721	0.0	0.0	0.0	0.0	0.0
β[28, 1]	β	0.0	0.012628008677204892	0.0	0.0	0.0	0.0	0.0
β[29, 1]	β	0.0	-0.010046090711922315	0.0	0.0	0.0	0.0	0.0
β[30, 1]	β	0.0	-0.0003909139045024851	0.0	0.0	0.0	0.0	0.0
β[31, 1]	β	0.0	0.025351176619729153	0.0	0.0	0.0	0.0	0.0
β[32, 1]	β	0.0	0.0006075689282751209	0.0	0.0	0.0	0.0	0.0
β[33, 1]	β	0.0	0.008402986582440847	0.0	0.0	0.0	0.0	0.0
β[34, 1]	β	0.0	0.013217465052714442	0.0	0.0	0.0	0.0	0.0
β[35, 1]	β	0.0	0.002393323988721074	0.0	0.0	0.0	0.0	0.0
β[36, 1]	β	0.0	-0.00016089215098155307	0.0	0.0	0.0	0.0	0.0
β[37, 1]	β	0.0	-0.0015521064157145634	0.0	0.0	0.0	0.0	0.0
β[38, 1]	β	0.0	-0.004947024640117933	0.0	0.0	0.0	0.0	0.0
β[39, 1]	β	0.0	-0.01927557758422278	0.0	0.0	0.0	0.0	0.0
β[40, 1]	β	0.0	0.0016995282205514218	0.0	0.0	0.0	0.0	0.0
β[41, 1]	β	0.0	-0.0008963129589103591	0.0	0.0	0.0	0.0	0.0
β[42, 1]	β	0.0	-0.008725986413208913	0.0	0.0	0.0	0.0	0.0
β[43, 1]	β	0.0	-0.0005071283917191571	0.0	0.0	0.0	0.0	0.0
β[44, 1]	β	0.0	-0.0023971844020598755	0.0	0.0	0.0	0.0	0.0
β[45, 1]	β	0.0	-0.008969113473998367	0.0	0.0	0.0	0.0	0.0
β[46, 1]	β	0.0	-0.0067431516882229	0.0	0.0	0.0	0.0	0.0
β[47, 1]	β	0.0	-0.009679013021242333	0.0	0.0	0.0	0.0	0.0
β[48, 1]	β	0.0	-0.01536701291521454	0.0	0.0	0.0	0.0	0.0
β[49, 1]	β	0.0	0.0006511115910887426	0.0	0.0	0.0	0.0	0.0
β[50, 1]	β	0.0	0.002361380970482141	0.0	0.0	0.0	0.0	0.0
β[51, 1]	β	0.0	-0.004374412265458769	0.0	0.0	0.0	0.0	0.0
β[52, 1]	β	0.0	-0.003657593398729658	0.0	0.0	0.0	0.0	0.0
β[53, 1]	β	0.0	0.000730184328900438	0.0	0.0	0.0	0.0	0.0
β[54, 1]	β	0.0	0.0043054379343026895	0.0	0.0	0.0	0.0	0.0
β[55, 1]	β	0.0	0.0010955966722526267	0.0	0.0	0.0	0.0	0.0
β[56, 1]	β	0.0	-0.0006585024714396995	0.0	0.0	0.0	0.0	0.0
β[57, 1]	β	0.0	-0.0016160152229067809	0.0	0.0	0.0	0.0	0.0
β[58, 1]	β	0.0	-0.0021437807159472425	0.0	0.0	0.0	0.0	0.0
β[59, 1]	β	0.0	0.0011071782315482308	0.0	0.0	0.0	0.0	0.0
β[60, 1]	β	0.0	0.00560150445448963	0.0	0.0	0.0	0.0	0.0
β[61, 1]	β	0.0	0.023301149343398525	0.0	0.0	0.0	0.0	0.0
β[62, 1]	β	0.0	0.02436033489250671	0.0	0.0	0.0	0.0	0.0
β[63, 1]	β	0.0	0.07141761295153119	0.0	0.0	0.0	0.0	1.4220022624788682
β[64, 1]	β	0.0	0.0075179892725772135	0.0	0.0	0.0	0.0	0.0
β[65, 1]	β	0.0	0.05949526157364667	0.0	0.0	0.0	0.0	1.3143844686994348
β[66, 1]	β	0.0	0.09446459883701162	0.0	0.0	0.0	0.0	1.6322142838668507
β[67, 1]	β	0.0	0.0064793063910585135	0.0	0.0	0.0	0.0	0.0
β[68, 1]	β	0.0	0.0032609517061753727	0.0	0.0	0.0	0.0	0.0
β[69, 1]	β	0.0	2.5032295859101772e-6	0.0	0.0	0.0	0.0	0.0
β[70, 1]	β	0.0	0.012703623241778182	0.0	0.0	0.0	0.0	0.0
β[71, 1]	β	0.0	0.006835316221014626	0.0	0.0	0.0	0.0	0.0
β[72, 1]	β	0.0	-0.005805651016464908	0.0	0.0	0.0	0.0	0.0
β[73, 1]	β	0.0	0.0024221140389184327	0.0	0.0	0.0	0.0	0.0
β[74, 1]	β	0.0	-0.01456060614834891	0.0	0.0	0.0	0.0	0.0
β[75, 1]	β	0.0	0.01150344951357835	0.0	0.0	0.0	0.0	0.0
β[76, 1]	β	0.0	-0.0017703081919918527	0.0	0.0	0.0	0.0	0.0
β[77, 1]	β	0.0	-0.0007141836587504682	0.0	0.0	0.0	0.0	0.0
β[78, 1]	β	0.0	0.00741336567228444	0.0	0.0	0.0	0.0	0.0
β[79, 1]	β	0.0	0.0005192880483769789	0.0	0.0	0.0	0.0	0.0
β[80, 1]	β	0.0	-0.009362073926724338	0.0	0.0	0.0	0.0	0.0
β[81, 1]	β	0.0	-0.02436798446709657	0.0	0.0	0.0	0.0	0.0
β[82, 1]	β	0.0	-0.009159631162859276	0.0	0.0	0.0	0.0	0.0
β[83, 1]	β	0.0	-0.059558422483679666	-0.8007197702375672	0.0	0.0	0.0	0.0
β[84, 1]	β	0.0	0.006019490201907815	0.0	0.0	0.0	0.0	0.0
β[85, 1]	β	0.0	-0.0010120002204893168	0.0	0.0	0.0	0.0	0.0
β[86, 1]	β	0.0	-0.0025177045230422757	0.0	0.0	0.0	0.0	0.0
β[87, 1]	β	0.0	-0.010027863584983254	0.0	0.0	0.0	0.0	0.0
β[88, 1]	β	0.0	-0.0036764835522744748	0.0	0.0	0.0	0.0	0.0
β[89, 1]	β	0.0	0.0004156991316004338	0.0	0.0	0.0	0.0	0.0
β[90, 1]	β	0.0	0.004774532854007076	0.0	0.0	0.0	0.0	0.0
β[91, 1]	β	0.0	0.0008689295558232706	0.0	0.0	0.0	0.0	0.0
β[92, 1]	β	0.0	-0.00239363661590874	0.0	0.0	0.0	0.0	0.0
β[93, 1]	β	0.0	-0.028745439855922653	0.0	0.0	0.0	0.0	0.0
β[94, 1]	β	0.0	-0.0032759862838066425	0.0	0.0	0.0	0.0	0.0
β[95, 1]	β	0.0	0.0037264465172525438	0.0	0.0	0.0	0.0	0.0
β[96, 1]	β	0.0	-0.004836554674579518	0.0	0.0	0.0	0.0	0.0
β[97, 1]	β	0.0	-0.008388310539722383	0.0	0.0	0.0	0.0	0.0
β[98, 1]	β	0.0	-0.007212549317036289	0.0	0.0	0.0	0.0	0.0
β[99, 1]	β	0.0	-0.004875790851285251	0.0	0.0	0.0	0.0	0.0
β[100, 1]	β	0.0	-0.0004398096570336887	0.0	0.0	0.0	0.0	0.0
