θ_var[1]	θ_var[2]	θ_var[3]	θ_var[4]	θ_var[5]	θ_var[6]	θ_var[7]	θ_var[8]	θ_var[9]	θ_var[10]	θ_var[11]	θ_var[12]	θ_var[13]	θ_var[14]	θ_var[15]	θ_var[16]	θ_var[17]	θ_var[18]	θ_var[19]	θ_var[20]	θ_var[21]	θ_var[22]	θ_var[23]	θ_var[24]	θ_var[25]	θ_var[26]	θ_var[27]	θ_var[28]	θ_var[29]	θ_var[30]	θ_var[31]	θ_var[32]	θ_var[33]	θ_var[34]	θ_var[35]	θ_var[36]	θ_var[37]	θ_var[38]	θ_var[39]	θ_var[40]	θ_var[41]	θ_var[42]	θ_var[43]	θ_var[44]	θ_var[45]	θ_var[46]	θ_var[47]	θ_var[48]	θ_var[49]	θ_var[50]	θ_var[51]	θ_var[52]	θ_var[53]	θ_var[54]	θ_var[55]	θ_var[56]	θ_var[57]	θ_var[58]	θ_var[59]	θ_var[60]	θ_var[61]	θ_var[62]	θ_var[63]	θ_var[64]	θ_var[65]	θ_var[66]	θ_var[67]	θ_var[68]	θ_var[69]	θ_var[70]	θ_var[71]	θ_var[72]	θ_var[73]	θ_var[74]	θ_var[75]	θ_var[76]	θ_var[77]	θ_var[78]	θ_var[79]	θ_var[80]	θ_var[81]	θ_var[82]	θ_var[83]	θ_var[84]	θ_var[85]	θ_var[86]	θ_var[87]	θ_var[88]	θ_var[89]	θ_var[90]	θ_var[91]	θ_var[92]	θ_var[93]	θ_var[94]	θ_var[95]	θ_var[96]	θ_var[97]	θ_var[98]	θ_var[99]	θ_var[100]
5.202659385302076	9.2402884119755	11.356441859102496	1.2392760139878618	1.137987868338035	10.759044252116848	23.651878130452893	1.0897543746902443	10.843082658615838	1.1349260372898837	0.8508562760180669	15.607870091767314	7.413105911150989	26.748760945345275	0.8966202334627579	0.41598527300390375	9.42844661289779	8.182737862839991	4.774451139643214	0.9948194071046664	1.0636342902347182	0.36464561390878286	5.3990191045690406	0.33030387798071387	1.868956512504368	3.0839923652923336	0.33370243593212634	0.8081920645575914	8.70458892050303	8.476061556130729	2.518126460007487	15.702154292737644	1.281502753468231	12.377948426574756	11.069506362859494	9.666033060354167	0.8325137479981084	8.90098400356833	0.602716590010882	2.278849570334458	2.4294717076340784	13.594896917794996	10.495358382205323	5.298349225112469	8.642115963658824	9.343575622228665	11.985708625873245	5.262123616680984	18.245820691217656	3.805423282341385	0.6339031128506615	0.8220375027940884	2.2667370174003043	16.59306908243028	0.4328033900043092	6.188255878680819	8.407687598753395	25.60024306676842	6.91931785339165	33.157099091109274	2.1453441939579183	7.260112475303095	9.31692894032033	3.843310443464919	9.727544109684283	28.77965019934131	2.4674267886619274	4.112620055232543	1.269802976183273	0.7884287440885923	23.96140870895516	1.266357560533826	0.6318998103429356	1.716507785609314	16.992570939375096	5.615715822310546	0.23726771665944826	3.148998165346398	4.925633300089239	8.66875605580572	10.468622598704615	0.5037465819604653	3.7892015180668888	4.673153846694514	0.73708645328125	2.3519383099131512	7.5884298460643205	29.50822925301496	1.8674692694601862	10.658808386485042	1.7242190740329308	0.5878015575663474	6.130142058211274	8.350159470233628	0.15353745537255742	6.357637517084634	0.6936274472596777	0.8904971496526166	4.545549157229746	8.571263598394934
5.0979099854002765	10.948632027759357	11.575035851302877	1.072421231383806	0.94673669771424	11.363265860102619	28.358773925310828	1.1958190982777765	10.525958488613687	1.038556029767725	1.010795355780419	10.365260301782715	6.600095972411119	18.659640830515208	0.9058025695949677	0.4519534256352339	7.10791402394807	9.16999398402969	5.226885686724717	1.0178028104391337	0.8191106602976049	0.330220329765332	6.735020009081406	0.2907080712183272	1.7580396430213578	3.0381529273260366	0.2957592717351972	0.6152211305099712	7.276478537919149	11.413995051807573	3.2555585044943607	13.68205224735813	1.3035653905068392	11.681492721758017	14.252258603705323	7.828451735429053	0.9856678590155048	9.789989382591468	0.6039741057681419	2.456603543935293	2.15193111083065	17.35760498829273	8.619301024143459	3.7655437001808854	9.072618294754664	7.938937859156197	11.165844121366062	5.638906653586187	16.79673665783273	4.967040419522445	0.8511097637411371	0.7767300759629978	2.615321874129535	16.595111343441648	0.4853485588600505	5.385261227179609	7.788251247683509	24.882490023469803	7.028461623208619	42.66869440054176	2.500663383997815	6.633964818948745	8.36809602339461	4.349823291877557	10.265126074242271	26.33575160706265	3.007214002155471	4.473609950378031	1.6495708684903194	0.9483033035023753	18.206663788026486	1.2290468036229352	0.7162896672654839	1.5097355097131007	13.60089966729844	5.394836638014122	0.23877573343234637	3.27071031175305	7.10565611773749	9.952940801174476	8.479324403022002	0.4430732046732084	5.006151705769037	4.667855039572391	0.9095910475362031	2.705929954843072	6.555835423332591	28.71062177797282	2.0705723423957143	10.394102165947803	2.16402741689962	0.5020070604262444	6.751591245666815	9.182064723422096	0.15632381007066065	8.659943509610704	0.6442898969888903	0.9374142730013116	5.187091391463895	10.641154617466704
5.691209003180641	12.478017971503768	13.966573717694837	1.044674874819124	0.9703225617256702	13.692793570980792	24.912678097330964	1.0473201312734515	12.084401315382445	1.2756904066544124	1.5875873434920993	10.301517230079888	8.014521357198925	22.516234423653053	1.057914635678274	0.46910046229619135	6.72005268815346	10.364965430535976	6.132460797322676	0.936720463452817	0.7455821249499002	0.4023111937285048	5.126838719618645	0.3200860376508305	1.778150929692399	2.7852050483599173	0.2692148666601775	0.9052775288246248	7.472493082147402	9.51596668671604	3.229592497601804	12.77048079306211	1.1396433034704085	10.2734619444331	14.118442500460366	9.285988884492388	0.8858350356978405	10.62242155933154	0.6359137150373059	2.253414950611892	2.014624457450964	14.326621639237155	11.572450574840273	3.445928719029236	10.66238752161426	9.287848977917138	10.275585533754027	4.374269339217911	21.931625449062878	5.548455337822141	0.8410535316601561	0.7346067972910613	2.6844783013830122	21.1315652940761	0.4813271427939633	6.835657086714424	7.661976960405923	25.389976638811607	5.4097056000235755	38.323233589065715	2.5615948055532143	8.678645042310325	7.971456284192344	3.964119054735193	12.704202200647973	26.09335777265634	2.3970313470770503	4.429542248063775	1.8403910519575768	1.0174276328308205	20.346210754606467	1.4755984433023983	0.708002519712748	1.5056141637252454	14.640900983421167	5.3252726010006795	0.19604160395107034	3.2913231018084077	8.397698965499941	7.994688624866568	9.408954631342977	0.3235861239290959	6.433383757671844	6.058773926759637	0.7847345822154014	2.4032464071345694	6.65222908036123	31.972883329290767	1.9300967251181755	7.555293565969493	2.3106429472737178	0.544544842136179	6.7431127658752175	9.244554940450948	0.16275357698384646	10.676667263293398	0.6205685298669836	1.0869265006714295	3.5442588582406676	13.6208315177962
6.546509659453771	11.834385808505372	12.64718518161751	1.1899970158645754	0.7370137089348654	15.031190708995224	26.228276250128303	1.037084756841437	11.111999214362902	1.136640564924727	1.4661916648651085	12.797858676992927	7.960653665599027	22.14173126437131	1.0479708109406223	0.45995384931392397	8.837956036623194	13.04212524102842	6.896024811393903	0.8688957425055805	1.0511712138752558	0.3634429753727647	6.432155996587099	0.414457377578488	1.66291328377527	3.1814551340520816	0.2121117525562859	1.0274500766522967	8.870782806215818	12.271448769890213	3.4986044557861216	13.219947152566096	1.4473612550816513	9.682663739030357	10.666859175393066	8.659575263571972	0.7127059320835598	11.984824673114272	0.6518820383836984	2.2790603661792352	1.9516816263655725	13.133646699306139	11.59116730104585	4.035653123665787	8.60246376026019	10.348578295743422	11.506188024818078	4.3018028352011655	21.72558981154801	2.8519471412284036	0.8681157867942664	0.8197067900207408	2.1893874440326875	18.53462379732746	0.43759853205333904	5.1717893997270865	9.038011628584474	27.798740686624523	5.717211883951497	37.02446101332203	2.5934835713375417	7.753270861901673	8.043417452880096	4.649068893499041	11.892893826085398	26.94359595209699	2.545563795882832	4.888017484796052	2.1212432778390156	0.9458757309196022	19.021543843544862	1.4682311336395062	0.7958027202573792	1.5375322246957075	12.561080607833508	5.017733651300589	0.2395986969028131	3.3514681706678227	7.066154324071916	7.573823202198435	8.55340412144177	0.34303615769282464	6.350543185720694	5.151245357729736	0.830580412842523	2.8378630135949834	5.323279441298487	31.395462666869857	2.6723150996844187	8.57806376724096	2.618489366482409	0.5296101620100264	7.536291115612184	7.044217265169993	0.14343629313649164	10.021763963135347	0.5113725429779713	1.1684841656320182	4.257821146524231	11.165538533040175
5.877755466609504	10.534813252084128	11.076812350421552	1.1016464862488164	0.8421137376811126	12.354378936768136	26.294605337470404	1.175863970609741	10.439495191101908	1.2203523581270899	1.6798154316847487	13.863082470017586	5.935049063024342	24.051505868657276	0.7770240584648263	0.41029127395105114	10.084795255162502	12.769683951637946	7.206754502895337	0.6678754190327045	1.077497594157683	0.3966635347213211	6.469799086515739	0.44782040001464246	1.6253856395514403	2.667889544578311	0.19285863871680017	0.9517734275602165	7.911171536111602	11.641014028563115	3.993058712852932	11.209135965509091	1.504738242723971	12.182144709861877	10.002855660476067	10.623011554922495	0.8283872888615388	11.893980215891359	0.7628049862313213	2.3777629216500733	2.1657844103161086	11.349356903850216	11.753755247493494	4.330130154766791	8.851759202634284	8.378552002931999	9.026849742782717	4.825115925531058	22.236066636952213	3.1267871936812983	0.9166480890874654	0.7938004322301588	2.545744209874278	17.28338455006242	0.46546972129125963	4.514117327981577	8.769001474683607	28.433797063026564	4.755536476189339	46.51853442377751	2.2123599965866223	7.614235152709638	8.977494187730642	4.696711115599427	13.547062890417328	22.563439076961362	2.5953554816504862	5.283190441506707	2.0945665549253825	1.0815489101370745	19.980188359745853	1.6665812450913584	0.8640158999586468	1.4119991077019938	14.136199073290204	5.7809587910371105	0.3229064965093585	3.8481419394000387	7.344831449381347	7.2115223948517535	7.401761038154744	0.3635379155084419	6.406910987333335	4.768376093949885	0.6601489995071804	2.8524429553394772	5.945351388706672	34.327280206124975	2.1728125321238125	6.6448120250246845	2.637011590783059	0.5226359951427906	7.033479666396262	6.333644929883565	0.15896005015601586	9.729460347048265	0.43984148247856136	1.1669037151054509	3.8835082021065315	8.908765321378729
6.062354386941128	9.332167509336527	14.615573723259978	1.0272036582928743	0.6221853935360383	11.9286264781814	28.515184797600323	1.2583228679688603	13.946026379221495	1.2201139162910073	1.8317884389617924	12.654827948208911	5.339440050738479	19.4907654277025	0.7322414714911056	0.4040279874591901	8.561967216486241	10.0187882870206	7.256150418147013	0.654410159890052	1.2258010094577336	0.397693196026379	6.218394083669057	0.49690586796428854	1.4430295157432134	2.101046232143927	0.18423879425063067	0.833650103403339	10.920912592579189	12.549203842380303	3.2778391603583543	12.763114712070934	1.7860730478823486	8.935074559380414	9.299256819220503	10.161186334705862	0.6969272004394115	10.928471080826228	1.1647119634951237	1.6949856775422159	2.6506021239293807	15.38036229970521	14.812946843407047	5.216874171653755	9.018515394897687	7.828566460393603	8.49212452223205	3.7933297917346764	20.86228736409092	2.910156843173978	1.0966522743814844	0.8708547098344578	2.7318598280160815	15.794407783711462	0.47517449833801895	5.33290797991523	9.186921091410424	24.217010244007223	4.729436717993781	35.00734515985845	2.067930116897637	6.677679815389353	7.334338138779268	4.6054035022022255	14.529262616170609	25.438181618266153	2.3430888524474405	4.512050874655178	1.807583572931703	1.2513169718366215	24.287895205981766	1.6013627919247064	0.8467545800775164	1.8415020652297807	13.196316627476314	5.6806161500623364	0.2560340669618269	4.667334648088344	9.703084984370609	7.145900238957627	7.213209924512502	0.3019020351673144	6.024957679173619	4.287707502041753	0.6946244766086301	2.9921968324025623	6.146454375795337	23.7739717341352	2.637302388607074	7.520622756278961	2.2988914693955964	0.5628711501288582	6.86523010222982	4.951369526373337	0.2000244053400866	9.250883353035018	0.35887613192609	0.9808344749907063	4.323352939222146	8.778234150737484
7.629518759450878	8.982658152068053	13.43911549074583	1.057477079657972	0.6942975765131129	11.695962328914188	31.152268466754442	1.1423216563116938	11.0892509298687	1.284130296991057	1.611234327591313	10.47197968808241	6.975326672379944	24.65848505457145	0.6761387221193377	0.4735849123986131	7.644175128685559	10.923394443162513	7.321158823730139	0.5529256697595523	1.1054252883895512	0.45535611798271075	5.374338359355059	0.5059186022075789	1.5869984875758485	2.1598923327998434	0.17602497400215064	0.7885516667978758	8.907207586921306	13.062264704981235	3.644674965412404	14.350053612822226	1.531455591684759	6.923315059851558	8.001055085530446	9.624020539712093	0.7543482639436008	10.334114893139754	1.1290227449556358	1.408824183386901	2.2506051469672452	13.82463766891002	19.378313924351886	5.48358690138047	9.589026340154401	7.162171632769051	8.015034117061848	4.215206027622301	23.358154631527377	3.0414037261835514	0.8384802499200623	0.9539030472490506	3.2638168815670014	16.260630667498756	0.45391238756778035	6.164842012149917	6.8956952911591385	24.104775334043918	4.149808008302941	34.93660090076311	2.131356822303367	5.614821320864176	7.7273372893005305	4.237319240672973	18.33405844761292	27.42049326425669	2.485476048661388	4.579846697244747	2.216392160801679	1.055687504949866	21.152965914688433	1.984011144624648	0.9326243872243245	1.799732728807567	17.852685267586033	5.272050606496478	0.19747046929086445	3.7506335763323393	8.66084211446926	8.13163304519117	6.321507457007769	0.2818172660897103	4.6146697023252905	5.522667870864524	0.6412692046409446	3.387620604590564	6.49937665125744	27.288562875977714	2.826681027390678	9.114112079846695	2.8637372321879653	0.5783996766882259	6.1605961083801475	4.3208972098565255	0.26221110127074154	11.038655628247517	0.46425882409779823	1.2111956127216552	4.1543739675453795	8.745557671082212
7.974953953346116	7.910917309088588	14.412782145499147	1.2175045416708814	0.6168082478505481	10.267679368901923	23.697574159797643	1.45830011842466	11.584654361385484	1.035338898988346	1.4648890199826101	9.345351335749697	6.02904390907232	29.823281936326367	0.7484776160845711	0.5249971042652266	9.706348258009688	8.98178119776901	6.901177188843415	0.6697128434640042	1.0063535310650833	0.41337502118351516	6.351153438108593	0.42854087957642006	1.681934534204941	1.9475032259252545	0.18609085317546575	0.9197813039460323	9.63637558803415	9.552256123485085	3.7117537892664503	12.484968049460491	1.6993339383519261	7.217280073481931	11.7027417729499	10.43047456727623	0.8044619267141874	10.997447780292017	1.045252027601476	1.499550182827087	2.065367131450149	14.003193965192114	17.049344386447213	5.823140428499511	8.544359718582713	6.118961355958828	9.752113510433345	4.7008011006239565	19.99700295530811	4.292341964197894	1.028211946407628	0.8887830116575346	3.2920763728252354	14.888123387689703	0.3239519281617951	6.237468203849974	7.526680701809947	27.552384965676	4.434866256036328	40.247952234759424	2.1164674675852333	5.172376363894075	6.742858088396308	5.131855821156969	15.725801249895971	26.945797034312324	2.703872354234458	5.034648818871906	2.433294408402404	0.948235775846981	21.927048552594048	1.7496833434754118	0.7408571215386649	2.0088646178682654	16.596163692562158	4.773831253569401	0.18221363090897283	3.8471266424107946	9.996455217603826	7.0335380706034165	5.34647977809455	0.25118862972875894	6.050148605447648	5.127039880924676	0.6486624084805218	2.4361830564319837	7.371134672201548	20.62135530732916	2.796598139520441	8.553786199994073	2.826614434880467	0.4671584924967955	7.161705503238111	4.361640010729798	0.20924233539437734	11.494589230905216	0.401024815404702	1.2031155404356655	4.05328985752628	7.671576069338115
7.070600306666002	6.783519403169857	14.034794163707822	1.5685145303218913	0.8959161471315753	10.019960886763927	23.13663714978803	1.5062808970703767	10.320890751155986	0.9921891833613872	1.388583581954493	7.904427202625304	5.917128935434353	27.71007442503915	0.6807475152763494	0.37894860078188075	9.507391201442886	11.093611007302467	6.283338626138815	0.5859891779882725	0.821676882337998	0.5985865624602895	5.012827292110209	0.5891372621045494	1.820576546872304	1.856548724491911	0.25464842884731714	1.1668755052649966	8.634429692643215	10.195880229273055	3.8625476642204832	15.203915745042428	1.587650683528259	5.79399608700474	9.224557415788404	8.319090092939998	0.7313862324502671	11.224334403880844	1.0123403158900866	1.522234587054441	2.1642827503176703	14.290738500211459	17.908139557678496	4.75261987969223	9.784467570243661	6.674939128045222	7.492107701742612	3.90986519946959	20.00813062269863	4.614534667879148	0.9327982980270978	1.0095257488620197	3.270596654638724	14.026031458752197	0.33569287850491303	4.596719713118423	5.727670929439129	20.16547181980747	5.3157715913643635	42.94296751358325	2.332262485028287	5.102094676686922	6.961277356398086	4.024720952241342	15.259577154116853	22.609362231273035	2.562102202163347	5.848224397258674	2.3289921522310464	1.081519202456189	23.30031969502372	1.66475179315021	0.7448108439182297	1.642544297442227	19.03753315825286	6.174033957926972	0.22187199607546412	4.174309421406997	7.393668897431693	8.52910141602421	6.3695128290083245	0.23762828616707554	5.391279906086403	6.208268152124721	0.5110326733792596	2.200726097723817	6.588156536797952	18.981174785022795	2.967411589303752	7.519477417786788	2.4184218526257184	0.5920376582198363	7.074246023870253	4.618758841034105	0.2215259740447876	10.014753556666655	0.5255786641989652	1.262317763140326	3.68938248925843	6.774366044064824
5.975822587246799	7.628842564181094	15.064316009667486	1.5106928847545193	0.9999768118808862	8.680094225264293	24.63455152608773	1.3450849920763877	12.327017270345715	0.8921606416193285	1.2503093883844822	5.877980577819287	6.289038030353506	20.391132565003325	0.7398554435029031	0.39485741942165675	9.767556449558281	11.967818099424125	6.793549481619954	0.6371067716953747	0.9239224342104959	0.6918039437065864	4.130133700248561	0.5337301939394554	1.9527903251652698	1.7051631617556147	0.24435922987381456	1.2404667776816818	6.932658451731269	12.476494059339934	2.644916208690635	14.78996319867128	1.283805332020095	5.093399715276289	8.631579533122874	8.294863267086656	0.7570422363333846	10.53436305901677	1.114620019563939	1.449015267948011	2.217915521953476	15.530118773565295	15.939876338761543	5.1458662067737	7.330475791362742	9.536377957610421	9.156382909254562	4.107228858419505	23.69032230639231	4.854686052743722	1.009220479710598	1.0926799294242866	2.994559661449264	14.541110088537033	0.3545197566138737	4.241957439579089	7.261579898707386	20.241991100284533	5.432552583132311	49.40812177952511	2.091894647374011	7.445941069415782	8.094443801697398	4.648269592831572	15.536580107527246	26.385455514655078	2.193736535976585	7.56793804931783	2.188300196854265	1.471788151329735	22.771419526169623	1.7807981382878413	0.834353969038705	2.2266171678006295	20.225270423859488	6.2233610685409	0.26301924075743044	3.8745784993192296	9.175893660133926	9.81797024614779	5.911412689651215	0.24745076791959858	6.648755782662426	7.3801419984630625	0.5688179193606369	1.9869990550914884	7.135876923472105	20.20596550613267	2.484408347269561	9.125261518312106	2.168442838127094	0.42632811232165785	6.720892699047354	5.125219144717185	0.2005658183776554	13.647988023987196	0.4471923877876037	1.52703383219411	3.0248300513528106	7.8508392084434995
