γ_var[1]	γ_var[2]
4.6085232935287825	1.0636821581879283
4.14011035946754	1.1041333737640704
5.589457524135391	1.0992003547703006
5.2324683603790705	1.0556871543777757
5.020125237638018	0.9766343804366576
5.304976031512218	1.051248460460252
5.252129585867203	0.9948320112427037
4.902971892434759	1.0094171994134282
4.795724843418516	1.0416675080399673
5.517274426244229	0.9853301212187401
5.330951016481173	0.9662920634370005
5.661384120196368	1.0784578708509147
5.196418107349306	1.0144723212635127
4.629879639422904	0.9499573675617746
4.931245347573763	0.9289678408766173
5.03276790484051	1.0241343803518588
5.560374137341859	0.9714731629361875
5.370123689186715	0.9119138456840022
5.327312255694131	0.9041282957400172
5.3730967583549445	0.9226867207294033
4.9845931964170855	0.9508356285771342
5.096816199949867	1.0860457187896564
4.900191052188768	1.0417717004594202
5.067901408504014	1.0721354923216733
5.24862360582486	1.0712543805710824
5.064743794878571	0.9935977408270148
4.953143207115221	1.0158283388503144
4.76138089698453	0.9667420543444286
5.391401853139298	1.0653919549793764
6.05153517302068	1.0533852301267177
5.560102201850103	1.0799869777131665
5.513512999075995	0.899217676316961
5.988743660114973	0.8700088939093678
6.07588996488345	0.9834715266622475
5.740797728220414	1.0362178945643559
5.855181591560969	1.1108498996192313
5.169432891255489	1.1492133385372867
4.804640452777496	1.097233849768517
4.982708342869479	1.107023747459874
6.243709933124125	1.1024036842308589
5.207861007567422	1.1278251213169546
5.215911816273268	1.1014305630049195
6.092976774213146	1.1352904721002979
6.707546540600256	1.12685177742544
5.444589277395518	1.0871213234841455
5.786132702276865	1.0160125978154273
5.296677169663098	0.9561727599766612
4.910386612076462	1.0429064140924063
5.8922167412668225	1.0437551756948444
5.95025944953232	1.142043716656721
4.9294414642649045	0.9687098461955694
5.397465508734398	0.9806503932247174
4.807736333106144	0.9916813079955232
5.513686686427439	1.0195232648017296
5.275432806473286	1.0600427957919603
5.193241873814014	1.1222523419207555
5.082302335810154	1.006667388242687
5.316217626036323	1.048833153523677
5.3921515957922255	0.9286188298649288
5.068659344687726	0.9598359805243224
5.087311402157948	0.9164667799504777
4.528249333450835	1.018827560987341
5.031200159598773	0.9454155498096485
4.718831779232477	1.071688119375663
4.6776965972471425	1.004237965947148
5.159682402642223	1.104669565941495
5.015605385199911	1.0790768344906512
5.249538879280874	1.0269274646476032
4.516992493484976	1.002154191536668
4.1961833995143545	1.037355268695223
4.67807034207518	0.9603716651875772
4.5591238821709075	1.0877080872132399
4.548228538535067	1.0684037053848996
4.6097551804713	1.0178828036362464
4.8984463343418625	1.111068960255015
4.651303643637773	1.0326557770573022
4.2268675570988545	1.062862072988304
4.998408152499338	1.1020378062958378
4.735515833398702	1.00620620528142
4.363427089460847	1.0031349567969996
5.154235081820409	0.9786501523122318
5.0642535118370535	1.1546587375534927
5.137984837291789	1.071909116470357
5.364009605107165	1.1227921615649308
5.328570784358146	1.1052492307289672
4.714458043090529	1.076347531139181
5.005862337288788	0.9714538831645176
5.4525507691998625	1.0122403901807455
5.307408047203008	0.9585736982395109
4.795834790772265	0.9397794808090854
5.04881766766458	1.0909668309606286
5.648351297399745	1.0681583174855223
5.298558354771316	1.1220444548408481
4.8155215793640025	1.1415353936007449
5.091091187113109	1.2029353470632826
4.914873068564951	1.1672304043352562
5.28198443957748	1.2050655267853132
4.4388899647176405	1.1028174381519689
5.046037491961395	0.9585012867679461
4.927940180480786	1.0755311723727632
5.104756434623679	1.0953167065537737
5.303698175528797	1.1081918195426248
5.611573985854467	1.1932729713002357
6.414545783306276	1.1997208501044467
6.212235924507444	1.101621634922448
5.39862375460062	1.1345257006095393
5.957967729972955	1.1136143450230231
6.0063436462597055	1.1291409050403962
5.534798595213058	1.1079017389058794
5.634422173995454	1.118191338345344
5.453662145198428	1.0820043284208747
5.928661952824891	1.1493376462922518
5.641031993515823	1.2693406431156142
5.236634604118973	1.2361783260841417
5.900421002900135	1.1061337930936883
5.214188309530792	1.1723066698509939
5.552274799555344	1.140998971026469
5.472395371728336	1.1187560143210176
5.565784360029336	1.2419343622863466
5.891760727713746	1.2657384798945785
5.9340172177757555	1.2257869595576671
5.731944020795067	1.238495200737978
6.210611191565231	1.2890791559660024
6.379068543549263	1.3033555324114645
5.885192789586183	1.2466538581918205
5.743720657415373	1.2335666957417657
5.344454417266412	1.2288922574284284
6.479125026389327	1.181458794535246
5.568539721954053	1.1777628934336115
5.8861037197025725	1.289749679155229
5.3825265903173305	1.1893839579880676
5.116288278214044	1.2073149557787517
5.979745284077219	1.295816490249192
6.392805235701278	1.2211951868816124
6.199666814412112	1.2045973070833977
5.682490744931959	1.3494631568158975
5.876219563410719	1.2498882488451566
5.967047851504975	1.2016579255821778
6.467147709447483	1.253858116616968
5.408601654713292	1.2150147390750976
6.582658372982817	1.3117028932562542
5.630876198787044	1.2608714033802049
5.690815293728722	1.1922000809196789
6.1765632647081	1.1960520155847179
5.519012934938829	1.2636716794538696
6.296453684704812	1.274322042945586
5.461151824002844	1.2148324743416024
5.785773006554304	1.2192433275134476
5.532504665507164	1.211719023709797
5.407580041666948	1.2438474480556618
5.341050893025779	1.1720231047317804
4.994940714609574	1.217987348632865
5.180379666420665	1.1178750677432026
5.138700215384099	1.1447483160364496
5.5307076654603	1.141571793244069
5.632963622583256	1.098595454810293
5.371656156670579	1.1148149419074278
5.403942339291111	1.1446670923317317
5.244823849510686	1.159425546375899
5.616185147417617	1.2467864911221802
5.667882886158979	1.1080959061674343
5.7074812571821045	1.1774631007480258
5.370823139608875	1.1530642691626483
6.493271307927714	1.1146144145945733
4.9706955615119	1.0940137250249273
5.498690781089021	1.1500205420235223
4.833347597083751	1.167187357475791
5.844535200995669	1.1315378891636145
4.9826690136713925	1.1356799841985024
5.86676260405231	1.1443821503135452
5.970004252449425	1.1762897079997006
5.4058280469861435	1.22547315284493
5.9635103915364995	1.3686232629548776
5.983314784156009	1.1706144494434518
5.283105860090985	1.1874157942345167
4.763188492761321	1.176906031826982
5.535518347928717	1.232678233334564
5.447651069529793	1.2322210555475657
5.89815504046233	1.334630179926984
5.772765983263041	1.1957643241659086
6.148357059531276	1.2369428783498129
5.71827961060714	1.2577839955153205
5.583148890710538	1.2716193458217153
5.314840643537695	1.2212078611079809
5.472079407367116	1.248494303540483
5.917451389756612	1.1630899365725795
5.223967624841041	1.2558003683823653
5.0405015363551495	1.1944372865395605
4.746931689594323	1.1676743904377014
5.041152957077752	1.207809279336372
4.494991930437488	1.1496229106754992
4.889994200657483	1.2453023159101049
5.322391861248513	1.210449406511528
5.497954801104572	1.1512589277824845
5.792795414409321	1.1849771304188266
4.922273023527101	1.0957706130941345
5.442599934932415	1.1734665468707668
5.244741716993572	1.1715831067045295
6.351772192620728	1.1554839957021514
5.15957901966345	1.0561662389815298
4.9870661962683105	1.1131709666828047
5.365807010628857	1.1310403486772367
5.93623131371771	1.17872032919353
6.150647270944259	1.1865364999761443
5.251886433172943	1.1453661216398654
5.9749542800723825	1.1792412621334205
6.590168184872519	1.0820277130735498
6.2354715703729955	1.0865270311098127
6.072071938390607	1.1194516712520637
6.430166261190578	1.1956859739813952
6.483911039635084	1.1345656687923367
6.538814809977005	1.217151106587176
6.344370504926361	1.176735667324933
6.2612468834834605	1.242936223656178
6.242277455591354	1.2327932223914215
5.625209994428165	1.208179012434004
5.385652800031817	1.0787436373384234
5.582365244603646	1.137503312929097
5.487937303614705	1.2656333508587738
5.802322449925286	1.2745108787925914
5.218088372765007	1.1440712545791365
5.9032276092597815	1.3597750845273064
6.061352870643496	1.4389618519631497
5.028004897534364	1.335572260111487
5.615506695843445	1.3195132197044415
4.633064098132568	1.3674062371583413
6.046010039638022	1.339392240589723
5.770980461072065	1.3282322353415024
4.80754355767552	1.367777872778575
5.792478891350137	1.306194018644086
4.834121462762876	1.3900562867342987
5.796614174320317	1.431206143182542
5.05011195938829	1.4474628255946071
4.9722752316129615	1.4507657375318035
4.696552223363903	1.458743716231511
4.582058931146283	1.5715094090445803
4.927031036962765	1.4369138214822352
4.448962352040848	1.479019595262576
5.45587932482054	1.5490846375201797
5.620810481830259	1.603221451852963
5.225714917953133	1.4558796109410375
5.506608738949964	1.6204956708405243
4.800820574988476	1.624752801393899
5.132777022793468	1.4283541441766947
4.8819358670058906	1.4241944639579902
4.7033352319316855	1.4880691309176406
4.967752620954313	1.3564829885054335
4.90851626886399	1.3449307612838723
4.57232304372815	1.3189786196763937
4.747487276131888	1.369893573710985
5.035697576767442	1.4490106372958884
4.843466337475487	1.3978767403722347
4.590774278756196	1.4266147765537083
4.340842403384196	1.4711710830428282
4.523831165453775	1.3900573743611968
4.3591304925547485	1.4693760164545207
4.831003357113182	1.3332740016505273
4.695697613230091	1.2999516661192343
4.918583297760377	1.2016114312665096
4.472541160877772	1.2845646502398396
4.824505654164574	1.2626453075345245
4.811795407569634	1.3490623871144978
5.057860554085724	1.280299851991885
4.0457270763303	1.3210246064959827
4.887822780524937	1.2292957505279198
4.906803377903466	1.1873535157314334
4.709834921057571	1.1874401963270713
4.539717548917644	1.1799081269927962
4.83445574532708	1.0982553255182834
4.799424502650629	1.202055726043588
4.927438058595846	1.2371228586223202
4.400985597050789	1.2929908931752507
4.480579351509614	1.2385591709849544
5.333282528366096	1.2288649576449233
4.498447831206931	1.2886504696242902
4.524525623469866	1.1703972143816883
4.934228143370391	1.1570639337078386
3.8621356077945794	1.0982373686310711
3.976244686064013	1.1494550937053238
4.616760456333455	1.19508642394241
4.531869384754216	1.1601100872486465
3.9185164483269856	1.2243927861161152
4.458047058351775	1.2040277609713188
4.925246446610434	1.4168767272852651
4.055927318895531	1.3899898760422633
4.30859749674169	1.2913036090318104
4.650910717900518	1.2438485848221676
4.279424511311457	1.3048230221804045
4.660656842420307	1.4378260858376362
4.12930013138032	1.3632182837331461
4.337381279878943	1.3462827374498538
4.077773303598242	1.2451063361219397
3.911696998882094	1.2243882862302213
4.054423500934612	1.2526521185416626
3.8817867296236797	1.224109895476455
3.8882928392789906	1.196777494065038
3.9441575341653317	1.1945965738395856
4.453777413697499	1.1282925686544587
3.805638993360109	1.1649026013187054
4.543234665531091	1.0886455505989514
3.863084501350619	1.0329187308622696
4.196320679974336	1.1390839068133796
4.551907370400941	1.0843160398697695
4.157817935073777	1.0671761974344847
3.930230752507594	1.0977142950842071
3.82052996903999	1.0286177381716888
4.012262200523308	1.0223086901507192
3.9002850803637945	1.1053984144491247
4.172686801581522	1.102475141322608
3.841746315595891	1.039501568323775
4.764240190239969	1.025092020663277
4.346408876464837	1.020120630934453
4.863560595812045	1.0161613096759063
4.336428144997154	0.997827478024799
4.82485558538096	1.0056401963372872
4.882823353527717	1.0697231505521276
4.418808523150765	1.0939857597841418
4.473725894914111	1.0757899078545545
4.452820516831006	1.1858643635132193
4.352318838330406	1.2999609425747067
4.696473128516991	1.2365488340425754
4.279281432958063	1.3056781540155546
4.221516571477964	1.2607521756138247
3.9464559327051107	1.1246049483582232
3.789372481767195	1.1615181630833926
4.087554517758906	1.111039420652903
4.552733793299848	1.15606559821039
4.104719619227442	1.13632904521229
3.99935708901141	1.2553737036417398
4.342712914295282	1.1171135233658838
4.77973871146418	1.150174637771599
4.382235454083846	1.1688769763436613
4.7022696520735705	1.1412949111778783
4.3697316911858985	1.1851474443366483
4.512121400038347	1.1677263804652702
4.338804230457323	1.117650930157871
4.612428987958471	1.3665828146380221
4.34079057685902	1.1476298171448007
5.145350568028597	1.206628806465982
5.524505988028521	1.1521504402693825
5.517529674139005	1.2079795041047303
4.781364036505264	1.1893029489378126
4.287587443425061	1.2199410275331455
4.981770821940602	1.163483833799396
4.788094612834417	1.1610816891016578
5.135183628653457	1.0371965721032212
4.9466534738607155	1.140643064547492
5.272585719449301	1.1301631743566014
4.724692666035164	1.1359220530395355
4.842172719796075	1.0929902961404934
5.080139389486114	1.2496408665165044
5.53294611687432	1.283153139053351
5.5400579644264445	1.268475235302289
4.988744874528986	1.260435096530587
4.632224225326267	1.1927533252708138
5.088762626347153	1.1616197218233317
6.326592788130442	1.2447805117479915
4.758764701663715	1.241761720752283
5.72731491537527	1.2297196324422641
4.683663337520636	1.2500492283809481
4.924732007331498	1.246647126201474
5.192804251256571	1.1005363317942014
5.575307452603544	1.1487787100626423
4.986370925993033	1.2133354394074454
