β_var[1]	β_var[2]	β_var[3]
1.5602078959870642	1.5812361024787371	0.3589696772645824
2.1461006440418315	1.6169846794753	1.3420410474987055
0.6174242182670957	2.929170473465654	13.531184622526505
0.7205450450744905	1.7417315310821193	1.390515876793341
0.8593437697819019	2.0441561176041794	0.204443579569959
1.9080643063153586	1.6944745454129737	0.39091068473393986
2.025743107250255	2.4400350711438588	0.625730929360194
1.1835231095828391	2.5195506516116515	0.41187178099052596
2.717411753190371	3.3059444384641528	0.7320724499644352
1.3131318120074431	4.424405846322059	0.7538978973984317
0.8301418998208695	8.535532400945685	0.5955982118905373
2.4389836386289208	1.431273833976697	0.34299078330108695
5.065831904490891	1.3863058373359858	3.0543863337620776
2.0109517943088737	1.8312380314337018	1.0532993385339307
1.984922617894902	1.2446103289481598	4.346096964367629
3.693344478239218	2.252910007650165	1.0562359434592272
3.5957220066677715	1.1318831100499234	1.8362179704770814
0.40249854392075485	4.359980840723862	11.301019987467358
2.4619251149012977	5.40180938961027	0.6682282677444138
5.908491487858631	2.2019374303725847	0.6656248793651383
3.0673505977751465	2.1025108469327924	0.694156428804073
4.813215666635219	4.791695758421351	2.3154238741707256
7.027065265396626	4.5457392848285165	3.6935482044314276
3.500217061251109	3.314588022872434	0.8607019042698143
2.6565449203809846	6.024851432031764	0.5006838430873181
8.499733102807257	1.6618042724576993	0.5813169009230713
3.594974029177395	2.225074998800495	1.4535793184943138
2.3232854080021177	1.7526871733570049	4.626718645445972
9.711511483535109	3.19995926257725	0.6182101056331032
2.6267663154408467	1.5519459802671296	0.848558300711918
1.579536729676977	4.172044044483831	3.922319498003971
1.2728422482142008	2.125892280515541	41.026838674639755
2.094600870585794	2.605797967181865	2.526600399667177
2.311006243183236	1.464289769699702	0.7667542464321414
1.340526198217097	1.8958818604373675	15.749166505886082
2.564440720233842	1.7917223339602455	2.552281741807165
1.8595009779477347	3.4667400033004	4.003322763441915
4.602197330217574	1.672102009498176	0.8960718525698642
1.7479261227811103	1.2113898556665421	7.020220555825832
2.8511962562271096	2.020476848296354	1.6766469083100437
4.421473890551925	2.60272826166583	5.263263448412074
1.4054437945591214	3.489389877761592	3.848638219288812
1.7688650553388163	1.753174254652932	3.4249827474531527
1.5104042850906263	1.5995538036003842	0.6887111721740845
0.6357648368225111	1.8906063712427053	0.32067749326466227
1.034673959202585	1.5003834801983809	1.1892237342020395
0.4767010675843333	1.629995894347099	1.6874649178079746
0.2863774852318291	2.7532521544211845	1.357586166328678
0.6188710658586571	4.182234521731074	1.6459759181237634
2.4794170380265603	7.048426807922087	0.8447193436200183
1.1140514423221854	5.5590084388417775	3.4494472700242946
0.7915669696950626	4.22185753667031	0.45228759157115755
2.6014955126046986	5.1277933759398575	1.240036917978301
1.828817119038617	3.1702912245453247	0.8360128371618405
4.076838313397123	3.6349546549475646	0.6422796718234912
0.5707589512467528	9.277226209922883	4.525972542877984
0.48382755716503323	10.581638168447551	0.9771278374217336
0.2828823557543638	8.558064189431287	9.349321916318965
1.5518407981551186	2.7213795925963247	1.051541616638327
0.7157167078551354	4.771713416766489	1.2130574822373146
0.5478834687545092	1.7899332393764598	1.432527370287031
1.1656738907591	5.461893647859597	0.6461287292538211
0.3918810228947009	6.448870726921486	0.5420909760410297
13.51636550231855	7.701845133230403	2.0070813494019104
0.6779467209233276	2.917074478744576	0.7486817122719335
0.5563088672612916	3.7956470613697126	0.5926305818684223
2.9521765659594967	3.595039253309474	0.7995560392011916
4.297274982826576	5.676899378333644	1.0755113004196546
1.81917109172352	3.553602326564464	4.469787784587588
2.379084769542488	5.148306084350486	6.038392617601061
0.40871914791758296	6.428266521443404	0.24922521512642795
1.281342480082568	3.92614884415929	2.45394312069124
1.3479714881654854	8.769876583453964	0.48934385743267045
1.1443097164379097	5.571801023336256	2.1517231942486186
0.44078904024373056	2.8583272213830018	1.9052004178209216
2.2245354251260503	3.5353715239970227	3.6517391308775324
11.670416534137706	4.008752270642432	0.33076492254604706
1.7464901707312377	7.720754722106115	4.832138378780894
0.4760717217938873	3.491817736907862	1.5796039160334912
0.29081860483862465	7.366561722706932	0.38396713153316864
1.6773896635274543	1.5252528271850891	0.9376915786321748
0.9493072363184536	14.464375006467899	2.120228636124467
1.528949357200456	3.149459643444953	0.7372584173677192
0.7230375481473579	6.366252995306682	1.653828175771876
1.151815309619941	1.8841327846084441	0.3085855274893247
2.0974217270178652	3.055544817239759	0.17015959388789098
0.5079385474741457	3.6109193727582047	0.7181418957833406
0.2065786779250735	5.708867976676148	2.0847439615238654
1.5985195169615798	1.3713691071617926	54.480629911066636
0.8527691217231821	6.331308347613586	0.7250360351703635
5.10845856291827	2.8551571782049465	1.9636945020753158
1.963570248141804	2.0206521492309393	2.0974698856828966
0.5545564981442184	13.26118438414298	24.980025172371125
0.6023423356542936	2.3383221932487213	0.7464438034598125
0.7246419380513438	4.804171206205556	0.6635266329242313
2.5143955606677086	5.143853826487083	2.070961367498098
0.9619939570283321	4.7658141654370185	0.3089925428063966
1.03725751485007	5.155673881295198	1.2736025578438195
11.42618906329516	1.6611621726597774	1.1644699820325393
1.0592914293421665	2.654698939552831	2.953974793713541
0.5187997098189048	6.1663489161817155	0.5735377787687451
2.0077870701774865	5.429538017163079	0.7684048903749781
0.6387915858379747	10.236824482639639	26.136376292994843
0.7753132799595099	2.438495744909447	1.3691541892539993
0.7285595229516987	5.108386846232917	0.5466788101202198
0.5828945653335628	1.9593091948027952	8.112166246764014
1.2051940450210479	8.200074858158134	9.38747373502572
0.29568578441766646	2.3543818475445337	2.8178381880194228
1.2780915796965358	3.8503972103371074	1.9592888130891806
0.461427024289867	14.616634425581957	2.6231379156364296
0.2593096771715764	41.601638291816144	0.758883539434269
0.6046361314262843	7.723704832164218	0.94273507271608
0.4489392445047229	3.98009104160253	6.291750874538201
0.5952431557276967	9.713493698764418	94.945287638217
11.147777166887211	5.2292638007970895	1.784116436303255
17.275274250216	4.568471107496158	1.6047070269205852
2.0625760022093957	2.0648593915875804	0.7886298618263937
4.2069060859382095	3.528961208106774	11.608415846826425
0.5073961115497136	2.644209044654731	2.433797933360109
2.356961745235958	3.674359784744014	1.2430817554291522
1.295749442351973	3.286959833589653	3.317983671418309
0.2277182686576729	3.285344573103158	0.9414471620695537
0.45166222448444	5.570671779678741	1.8425266611612727
0.281278328445489	5.3509115869725346	0.9633502534910748
0.47799475150239484	2.5138911617763404	0.18721910291859498
1.1135216650153708	3.2082028676910412	0.7948321647599428
9.88728386639622	1.1574577394452068	1.2986962608267227
2.7225225398173585	2.367525411976768	1.0598148696292167
1.3634541141568388	1.7586416278491106	0.48631454628859216
0.42801642419438996	5.265360109390264	0.42470074050388457
9.48295218169137	1.5241326289784998	1.8303731673782633
23.13012593014973	3.6868616240656666	0.48120863333678926
0.48989246158156874	4.522934273938716	2.155129660346454
0.25143642479025785	2.3996714351287496	12.290974478771705
0.8909127386874931	6.768633582271734	1.7892403579075444
0.587376910858452	4.3384399017601	0.36820659418135865
1.7421160081009628	7.461849047836959	1.4304020165589892
0.24450579122843977	5.681963652349611	0.5631720217485429
69.17154022623794	10.813254381710655	0.5903476990811775
1.478583126962496	9.80261541640072	0.9480033880348189
3.495586840436796	6.314394278615344	0.9207669489137867
0.17356854395988403	6.7467667752057086	1.3318720247488276
0.5698813548822883	7.166336273514664	2.870683639512663
1.462734775145735	10.228313817132488	1.1619398080404502
1.37529070737042	7.88431997634185	2.786992272080779
1.4405815245733005	3.2520687186543435	0.5679138611294011
4.517747058549148	12.548146453963453	1.582664351704889
1.9692800838856421	8.9390501014562	4.776207682487385
0.7170502023950519	7.227115902498808	1.2233954596495868
2.2202133632166103	2.997291646167386	3.961309873780169
2.1714360441342664	4.612634495426846	1.0094059778313078
0.7351769552329015	6.405804270401005	1.173292161811412
7.490214699038248	4.912490790645174	0.48438690850510835
0.8027811563277499	5.011298638003896	0.6074356181305763
5.478805403276255	3.1644274404283235	1.1505273526770277
1.438696540588968	15.476526387878378	1.600969282941249
0.32932887575398523	1.717120486647819	1.955018319624548
2.017938660226681	2.093899797905631	49.089025089600305
0.8887654648750006	3.756083660728766	0.8039416465831216
0.9438960714116653	2.1541307830527896	3.9995454869123295
2.2986504673915324	8.059353125550594	15.064921691100748
2.95299202045501	2.794445804000072	1.8263035946333366
7.793468271650493	7.026096536548377	3.9915272700725133
0.4515484012285217	78.30198829514954	13.27580121174398
2.7197899451819243	9.206462175354766	32.63683706459321
16.811868195620114	3.85108885447153	3.0179862127961266
2.765236129641996	17.732547753151504	8.085318451521921
0.958883539529068	3.3934633199187587	11.227812490730148
