mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	-0.012692602262411297	-0.30721491436845	0.0	0.0	0.0	0.06968626453408826
β[2, 1]	β	0.0	-0.014814806758883239	-0.2879220295240284	0.0	0.0	0.0	0.026167950569606135
β[3, 1]	β	0.0	0.027537210021647832	-0.08554857234214475	0.0	0.0	0.0	0.7326429957664926
β[4, 1]	β	0.0	0.0053936786698945	-0.08323295466253369	0.0	0.0	0.0	0.07080254354608727
β[5, 1]	β	0.0	0.017638442535192263	-0.08205394880193698	0.0	0.0	0.0	0.22320422040170362
β[6, 1]	β	0.0	0.05423078177409533	-0.05309909363860474	0.0	0.0	0.0	1.0083719710725152
β[7, 1]	β	0.0	0.025861781764664894	-0.06909872897662059	0.0	0.0	0.0	0.5970071038514948
β[8, 1]	β	0.0	0.07836177621473696	-0.034654999097362346	0.0	0.0	0.0	1.327077425955365
β[9, 1]	β	0.0	0.07720336848011258	-0.08122319390680165	0.0	0.0	0.0	1.5516440172735808
β[10, 1]	β	0.0	0.054842572362288046	-0.11015113105311573	0.0	0.0	0.0	1.0858132038102943
β[11, 1]	β	0.0	0.04973380738172568	-0.04193561973012447	0.0	0.0	0.0	0.6321342605946701
β[12, 1]	β	0.0	0.02567115559180459	-0.07121064247151769	0.0	0.0	0.0	0.5607605341292468
β[13, 1]	β	0.0	-0.0014149767484774624	-0.06014459670712896	0.0	0.0	0.0	0.10645867475713751
β[14, 1]	β	0.0	0.0009711856890286794	-0.10114160234753627	0.0	0.0	0.0	0.1877725590754914
β[15, 1]	β	0.0	-0.007478809615107807	-0.10276014046636665	0.0	0.0	0.0	0.10543207598982912
β[16, 1]	β	0.0	-0.020443163293881947	-0.28159850323257546	0.0	0.0	0.0	0.05448180233020143
β[17, 1]	β	0.0	-0.018711786250314822	-0.4990745553558039	0.0	0.0	0.0	0.15588407011952002
β[18, 1]	β	0.0	-0.02597362762309434	-0.3739593288763696	0.0	0.0	0.0	0.047094162430949285
