β_var[1]	β_var[2]	β_var[3]
0.6521240823806682	2.9458903377922447	4.359386145262323
0.4411592498358101	4.340895030963307	0.6631501311971825
1.393864372436229	2.9940656358299758	3.63182698013878
1.0355821705899435	2.841823327021991	2.3199239900845807
0.49557234398305516	2.7392602416675937	0.4231041982979732
1.1166704541952932	6.300866757846603	0.8247581320493088
1.7046654202066573	4.786340489971967	1.4064628211802814
2.2550383006983994	2.319308704310424	0.24478295707519448
4.573826024995886	9.976424819444311	1.1375571029052398
6.024015545591648	4.337370879267272	0.361184782560277
4.375120860895049	10.538475053480514	2.579000079910749
0.6763930018472418	8.134009332963707	1.4581533156159903
0.4846738534563985	7.638475252058194	0.4237251401575188
0.3801674381741945	6.181232017919898	0.3183865404067155
0.8813333245300167	4.954145870124037	24.22483106869862
20.355191748590137	10.889427506495652	0.41158980047349303
4.914973850599318	9.068720928658312	0.46706393853945133
0.3799103951164527	2.0743243512211094	0.4669894806655675
0.4970401025336838	3.0513908860073036	0.9296724499331137
1.449987174656597	5.0704320335921125	1.4527701839035887
1.8720985968694	4.65118923229031	34.765947763863615
1.6974423533457113	3.308458653848011	1.2703070693097787
0.5953244121212917	2.1470991302743405	1.1918346448318429
1.2506345216050583	3.513283325007117	0.2906153462195888
0.7039644407444093	4.869155130989904	1.1604271084097584
0.9385502121112423	5.085575170285744	0.19642239929099703
1.868558546570727	2.242846588122389	1.3920018022340759
1.258224686924029	3.558431241904675	1.6575341398288514
0.5148680598103681	4.338812033439242	0.6113086529977331
0.3763789009093383	5.171306132242571	0.5394876690350425
0.4887865766221051	10.838413668963327	0.7911505975229046
0.7419870988345842	5.4047059731839475	0.34732643675768704
2.8018852704440405	3.3101764145083465	0.624033005407369
0.40796077454827034	1.4322063703701267	0.5098172558766252
0.8840662041510741	7.3182298106079395	3.0149050646112143
4.181598377394719	2.5544383536238215	1.8810968241731965
1.4720539724709552	4.401387691307518	1.968861324403697
0.47738022217159953	6.536880161569865	0.596960845675166
0.913278745220733	4.755244895956202	0.8567629732578479
2.217290106071241	2.3526399449487467	0.30126629894200657
1.0427025687592812	2.979367666303469	0.7048388456583626
0.740084720549344	5.5569090509065795	0.8539655915747572
2.4658381379907524	3.6336184674012526	0.8785701322708492
10.168751147643876	5.935071303218167	5.985044231252225
0.725559724952615	3.431475781353737	0.6444533516118762
2.5742664714528596	3.6644921604283316	0.8942774301290993
0.7110958031952367	13.275985353694075	0.6991887532930081
2.3016298405182027	6.458474234038421	1.208750046273519
0.9881872020882375	5.047822044879157	1.4264544029131787
0.5080412059738673	5.932663034361077	5.495858570514637
11.829026886535283	19.780566263693004	1.37110398239825
13.416006310953243	4.408624087806377	10.134111062846555
1.0906597349608012	3.738633748984132	0.8589111277723245
0.35373858644705314	3.18444728555008	0.19807079325306362
0.4687940971896433	2.3523777656734195	14.168465904940497
0.799083582828725	17.75651743123537	1.5984149621003456
1.7556698225498808	4.21533716305265	1.4511458547008296
1.3284830971599246	6.7083044111052335	0.23707363332221248
1.022935194594569	4.534990715509813	0.9080325871089882
0.4906309896283755	8.753691097089833	0.45893372099248186
1.7143519235135334	3.2047466360183985	1.1721561170561345
0.256978646889426	6.471799889363191	2.13576960709998
4.191816676300162	4.2143274269602475	0.5193827739253002
0.29170312169990553	9.340771314922593	0.7697583255809066
15.58865279603158	6.586370751573971	1.8367389865690333
1.6770764023274127	2.7354109629281185	4.373810629965555
0.7729902400688002	6.104228386303524	3.2518083440767716
0.7138453579969932	7.351973918069098	11.094760839167687
0.6386216217661194	11.835859269186853	6.509817847522383
0.29975762695002156	4.191715463701552	3.513506876379316
7.96486616014761	4.140146155793474	28.53531790512859
14.929878100537486	6.758259622225036	0.7009897066476047
4.001360017185297	7.4095908070817345	1.9627704223542424
1.5947247094775274	23.40229126021699	0.8888576271439498
2.313693635669625	22.377380092200212	1.7545405747160832
1.0979558101807114	4.882931058406906	5.1315949273509425
0.7440302346177053	3.581458653036136	1.0468986118608008
9.883983252092921	2.4621575146589736	2.485151281021182
2.37628165264319	2.1868467553865174	1.6063765057136228
12.91338576461661	3.450908244675754	1.1424258618548346
0.23026126389120832	3.778087785959878	1.9095481483327845
1.060909315710784	3.901960075637714	1.9643036313083866
1.1230545532352112	3.8623903003460813	0.9755270008855502
0.6878579292370371	3.163468305212113	1.0839820775806026
0.5746707388628345	4.914165291842083	1.0041051318898346
0.5173887305889615	6.53155510517829	3.3237886868674416
1.4489853293970432	4.924311790432666	1.856602092079472
4.370981644071261	6.929681604509937	0.8987960651704545
2.6042870115285424	13.32745698067118	0.5608873660063145
0.32042716166919716	10.294076741338406	0.4955335205703676
22.808107634431952	4.365692567733459	0.9507106130153704
502.1096532694962	23.349256646624184	1.8651932611734465
3.2804268885213608	26.25369076243389	2.8312190808952464
10.024990114353692	3.924277342563981	5.249052811141751
3.301141289627566	3.831558829056153	0.38769351379797845
0.3918885129978171	4.105865494632501	0.7067611476237747
5.943715219329756	8.972215506387638	0.5534309626154552
3.808694354405335	5.319455348610814	0.3847528509433141
0.7531608792015999	3.0670689197944174	27.625047204395063
0.6268621658861032	4.064112503596184	0.9419305287398756
0.5127672878044425	3.3407009300055566	0.4491188409985357
1.118835829488709	5.188677158018393	1.7422066349493326
0.6555694800353274	5.862184219680042	0.44237581516633984
21.15222999789606	16.22626280433347	0.8594334512661568
0.8284238415066143	5.617835989989106	1.6526049038514146
1.287556142545032	2.6708799577386815	1.1540616357142734
0.676933000637264	2.860899826766526	2.358621042833961
9.812489537200507	5.745923719189858	6.019483580209623
5.758704384333653	4.917287563046123	1.1758907113368506
2.304288125074289	2.903969854056951	3.482925066948049
0.5174494777539942	9.469980746355565	0.7968768164859024
15.365371869369659	5.000379813800997	1.0017781471363754
0.18234072055777226	10.274548841799445	0.817295637161736
1.6943216743066383	5.3182948438290625	5.796393684772998
2.3994654277804366	8.080598082961814	1.1438895678878291
3.0229122762999396	12.92742802850047	2.135349025819002
1.395846460636778	4.528760664315812	0.964268231742472
2.0768330944066915	3.7575994902611036	0.6933103659968874
1.0354058387222667	5.287055135071438	0.2313848426244178
0.9391429570073019	5.948726692085612	0.25876873106103765
0.5602231565247286	3.3804749803663294	0.6873363766867834
7.217443457871939	2.6153902051683304	1.4608858199677548
0.3359774116508218	5.420511973561762	0.7796751550981926
1.472637637038618	5.913443103024954	1.8120953873724928
0.5413186363580661	5.727432227066925	9.97375504842214
2.0964341883905435	10.452461629889786	2.4889132349381873
0.4863433297294925	8.458272502639794	2.1792941170313713
0.25269610739142523	4.946766085384283	0.75020122235313
10.904774076253396	4.192137899274249	0.2532880581432464
1.5538783925835131	16.02450812482847	0.5768683777470432
3.235338832323597	9.986111963656112	0.7731133258162517
6.1033808642991305	5.875978617876193	0.6638775825150585
1.2899885880532216	4.804878865802092	0.49198883627346557
6.1193389235021	3.311977370748425	5.6868828739324355
1.0079133059181102	5.6652134676222845	1.8780411226083427
1.0067288136026944	35.58168601693792	2.2947263523122157
6.707786271550967	5.705881130613428	0.25419000211821224
3.103326424077193	6.3742331521548445	0.6659254666758581
32.53879662399935	5.834242716801236	0.454378974037622
0.42101326662502514	3.694594259841352	0.7813067258349704
5.168871627798156	11.390273893546398	1.2568220009719824
2.9560791682375833	6.0145342179564425	2.776875327339813
1.3839949649011771	5.409163625693979	0.43775946170077507
5.5894540330314255	9.381124924155069	1.7929740068542297
4.174317752098141	27.922841965250374	0.290697270782763
2.211192789236372	8.376227023275193	1.7583615358907552
14.853902242781988	2.785367419714021	0.6304054022914719
0.748014269080827	2.913767466490668	0.7953081953464051
2.1145968885544457	3.9329097414019403	1.473310009825956
2.2064702519906603	2.711567094367903	1.8893667929073952
0.8421648681587335	2.2682469766523123	0.8307870217530171
0.2423836365173572	2.683753214576042	1.739064858006169
2.048305777895025	1.7156445101867046	0.6940137974835122
0.28708189891069164	2.573712039880724	0.29186467504680164
1.867565600294054	4.746643183492568	5.706431106079483
3.8799777800395434	1.7389020223493319	1.5442757078492544
0.2847277875555926	2.531842576280902	5.558731801957246
2.690245426011643	2.2130682219440647	0.8451253885818986
0.661931656898745	3.867101636276513	0.38790944061788685
0.3859044749056894	1.637355422938688	0.7218277677517553
0.28795174360573467	5.172657571829786	0.3051885876263513
5.511684725972764	2.470393632710386	3.862954516557573
1.2508797234100475	6.060792236307883	1.1926782621137715
0.7095153397027735	3.423057514546857	2.0676521777413277
0.9417647526966691	4.689292695447161	5.051978388625926
0.6367967945956254	4.062569434715949	0.8757296497229076
1.0254585801596783	10.639077651409705	5.93919273951044
0.7496920742046758	2.5252684711511235	1.591731284593304
1.5966258426665878	3.6969520015079893	0.5148479248970638
1.8552959025396478	4.1914368335296395	0.7088313366407394
