γ_var[1]	γ_var[2]
5.939223317088652	1.662564935254904
5.322037785237628	1.6749194016120446
5.532597251746587	1.6877992489425593
5.559803039276662	1.6840244849009882
5.670255871541096	1.6400523236256477
5.652545242278435	1.5727473611062794
5.471151640209925	1.5896006359622692
4.886124403919886	1.5737396057338522
5.709052075552048	1.54165922312091
4.970332182048385	1.643870053986514
5.640432005523408	1.560190497341483
5.396526648972084	1.7207462165390657
5.465028000008837	1.4905184410812156
5.11879125073919	1.4611927453948894
5.499271910239733	1.4261834723750944
5.046923322856653	1.551728148139563
4.968736599155951	1.441170952557266
5.386600636799391	1.3386086728611082
5.701572985520881	1.4641171285448942
5.929795749290871	1.3282393506461265
5.263327718277496	1.4244570453593894
5.098467055268066	1.441143511076276
4.527330793318678	1.3942771345990885
5.332695146398799	1.3666127045749967
5.129810537706989	1.3859498716875152
5.051130458060473	1.304204447527822
5.061187081402628	1.1176960559598683
5.547779466263391	1.0836595399140019
5.474847257257809	1.1096387400669379
4.994759352532701	1.2647405645229304
5.113348112009815	1.1951509803152718
4.524489367978836	1.0140902355111654
4.8665687626768115	1.1200026524473354
4.7395231267648965	1.04669362390725
5.009001741616161	0.9698176164380958
4.510538728068585	0.9666044013048257
5.14101204368643	1.0399886726425562
5.096173020105383	0.9892572387815913
5.2871979207265305	0.9228962232158223
5.201523107212024	0.9461788212149985
4.865788644471432	1.0255082457571139
4.954286378359661	1.0342503479516714
5.600694260643005	0.9730689062216857
5.2063016979328465	1.0113727465387294
4.718872225790325	1.0877134229518013
5.576215223251086	0.9854106291141708
5.867862343967014	1.0672834247403746
4.174284755339405	1.1574162300761806
4.472459590083191	1.1001930918428
4.574801504591058	1.0311001778582856
4.944776855228235	0.9600991274591602
5.00193363203739	0.9863975983412181
5.030603539450055	0.9174050874500229
4.549566394112432	0.9071489780551781
4.637501432020061	1.007488580745316
4.640970160409506	0.900303184549213
5.542099159733287	0.8833394709192961
5.5806285160341345	0.9006991694463685
5.402279592566866	0.9445399890397901
5.858248792821894	0.9171326245777671
5.415964740430087	0.910914295082199
5.500691400277859	0.954464654050266
5.641354037907967	0.9966475143365544
6.309798662428097	0.993472178997432
6.318308802825373	0.8982715869704019
5.636865582176006	0.924196708243762
5.886229329132125	0.8792738001859786
5.342229720252409	0.8934265991466482
6.007303497457636	0.9078449519776447
6.522261783517348	1.0203101149097644
6.257084854588233	0.9636158614340139
5.860785618847189	0.9012785176997885
5.967692508378502	0.8881552776448012
5.482244146513786	0.902698630691464
4.9732915463314376	0.9338803594612082
5.6178815762324055	1.0109474590695828
5.397575602112718	0.9518752113445766
5.068130442715593	0.9598703932994923
5.225161278215777	0.9302138069045086
6.793847156052041	0.9206374578801255
7.0686671242929915	0.9729961143503914
6.083258080542737	0.9230369979733264
5.626705246401405	1.0066137090130503
7.103041495580289	0.9881537067560566
6.06899109310439	0.9775645210769323
6.435089993547449	0.9081661287324306
6.184623683687292	0.9358279486656825
6.101221964716391	0.8977171231212793
6.333301470408869	1.0893741880026866
6.422700552091459	1.0569267715833952
5.86756803981916	1.1462881700396492
6.453401202050299	1.1314980310559903
5.310145720565382	1.0855183567336757
5.260104893661774	0.9346071379109723
4.939108958293268	0.9823603337232648
5.717297942737992	1.0235354035366313
5.176150879319526	0.9562000178078067
6.432972894567377	1.0613611267890775
6.1178026100075185	1.0566642566140818
6.34580415949368	1.0510072972439934
6.312573461804732	1.0979105726287677
6.137403486737557	1.0765305066431514
6.3926635069890185	1.0840336457132644
5.8859806798728105	1.1543394200838768
6.203279071126829	1.1227739843887325
6.295446347808521	1.2155730294963616
6.271804676930346	1.1058901008945907
6.517671056232216	1.04690467680611
6.572041233008199	1.1099721413956134
6.432153297596143	1.019658805086578
6.517594210772626	0.9612280909915392
6.458388620413509	0.9718654694959816
6.485768913572252	1.0436447559499016
6.537162833885123	1.0000487353333642
6.560902065530465	1.0267179461924432
6.594611069887696	1.1338145539686495
6.1477887762176575	1.0141770982846414
6.600266247766064	0.9987346228276629
5.787036336869683	0.9826755300219132
6.544125406203198	1.0111089967607962
5.802098081791268	1.0681225786566153
6.408124502624149	1.1473637903459726
6.306219348162883	1.1211591382326764
5.709408544090877	0.9962028414570859
5.228142976812326	1.040562036131
6.101110120468072	0.9647897001195102
5.364730719591495	1.0077260920646098
5.366016155874018	0.9759692394115301
6.282333099552618	1.0642782050010204
5.232919517220667	1.0402532875477881
6.548953508320945	1.087065153928581
5.804432237367551	1.0583852715656954
5.414888234612823	1.0658476686905964
5.251697805232324	1.0512514700967082
5.914702989430509	1.0899585453068792
5.8926426117487924	1.0851324636116069
6.043092858679719	1.0032100449588894
5.483043594341701	0.9476039584435046
5.121143739528742	0.9566761603631053
5.434271329396688	0.944115734998534
6.089390649844443	0.8723628202104668
5.830678113102614	0.9341306617174403
5.448336542749423	1.0187654662237966
6.318404690090531	1.0021155956669352
5.663471580038459	1.0336695341748796
5.749670706843809	1.1075234137227834
5.495160400729621	1.0271613401486646
6.07460246439839	0.9608571455112842
5.283680489480033	1.043809479608774
4.827231985548274	0.9991487841653391
5.998759233048728	0.9836025774988989
5.473635132558608	1.0608195185358964
5.238710693746543	1.0231815393850445
6.2620016774545775	1.0839581991913871
5.441672498050771	1.0145498046491783
6.130337186278436	1.064164348289749
5.883845918889837	1.0791368616966426
4.834646686412822	1.0266184517460724
5.348612934549827	1.08394463272862
4.727566579492472	1.2011728295598332
5.966790033786735	1.2262180885100078
5.310586948534722	1.0955995386825768
5.393629460368109	1.083251149919707
5.343992018364306	1.110357446449971
6.161018858510371	1.1588445268478382
5.613261462896553	1.2338975364639682
5.6495996372965225	1.1661625583160224
5.340693304113683	1.2171154265775044
5.296964046500308	1.108251679549732
5.2506213805729045	1.089052921871561
5.717049963659255	1.0310941450307614
5.4891506340236615	0.9441199919716879
5.627078580005631	1.0330179762905514
4.9013094892609645	1.0675051558711766
5.782100226643049	1.0658771646702192
4.974313213481528	1.093774108455613
5.528229953555805	1.0969541339145852
6.110950536204065	1.0444466706865214
5.24571208384752	1.09898843349971
6.370127491739213	1.1760415291187423
5.633785534520183	1.1590943048269426
5.6395507556975115	1.1292890833955518
5.448308430339499	1.1157854382824244
6.228048103795324	1.1284185711442003
5.687360642494376	1.100388999044496
5.755628038239604	1.136901087080693
5.5964023739788455	1.1824436665365503
5.6712740538574655	1.1888054040025218
5.5202277632906185	1.1568725973288339
6.2578902931804	1.228265081947911
6.165169401794923	1.2248316155217012
5.857223119771352	1.1531638297219324
5.673346445648347	1.187365629574623
6.155614510689733	1.1808977667538982
5.392460368359409	1.2276247090695798
6.137217244592566	1.266019380983396
5.15528535051229	1.2053104728637718
5.174432764757747	1.283867116220783
5.247200625546975	1.310111991990176
5.188418379717723	1.2079715058188623
5.418447207798722	1.2441828422827927
5.541199307508849	1.2565722123162553
5.008263103517218	1.3362870724566398
5.616732062026881	1.2508424474203184
5.706805000471466	1.3316702701846195
6.625040762883895	1.255716869207354
5.874058179899014	1.2907270490751628
6.294555810455585	1.3374417628682342
5.838964355568934	1.2873217893106002
6.156427654388102	1.3505517884970086
6.322688203954799	1.4105810155638898
5.892010903779355	1.3111113560055494
5.447318881709397	1.3434375147879847
6.116209690404281	1.2905182298790459
6.259545320966641	1.2897346839515342
6.254142909479743	1.288269042438588
5.269338944070449	1.4750489647630765
6.045833932868581	1.4410077251787876
5.139537408888397	1.44625592859054
5.759193164373155	1.317226948025195
5.622059383975415	1.391633011582995
5.774046620215602	1.3470883346382112
5.626849721863045	1.4926626320202492
5.916772212744127	1.4256001391295892
5.655098157689765	1.4549215787811096
6.174323803636826	1.4892328894189317
5.4784820999010675	1.4864194794892123
6.426530766560826	1.446975869833391
6.2125629230079795	1.3975859402117168
6.232686585333282	1.4764319458693804
6.666783270616735	1.434158244049878
5.336944199972523	1.4701261442025262
5.710525534043199	1.5304989896303203
5.523326604601056	1.4953551025027623
5.413650279210811	1.4927943440714366
5.349842872944006	1.382523607563659
5.294931994316211	1.3800958169468671
6.184033777231321	1.4686800968830367
5.422321920671691	1.4754013359380116
5.756111054129222	1.4796963629119415
5.499686162325854	1.4797790833582276
5.596078872538729	1.3618864858499915
5.794114096302161	1.2610052126349098
5.7221481415990745	1.2228318468890071
6.025284694517241	1.3700343801850925
5.524337994506154	1.4751157936206771
6.100768001886921	1.3528969565286926
5.292456286404039	1.4233792334636528
5.89322216322988	1.3350467065892373
5.653342566058139	1.3315641895733046
5.455717859710515	1.4278775315703554
5.446455303676244	1.4002025253572083
5.376432946510869	1.393060859411904
4.96071398617941	1.4627513367275702
5.352745897038624	1.3689958066609944
5.529051801267349	1.419133119959361
5.450582417347628	1.3159160722724799
5.784969614268309	1.4236303779290422
5.083458747004276	1.427386561134066
5.492832767181053	1.3593399819054732
5.303441692021509	1.26822969055698
6.353425328003587	1.3093320273581914
6.086849607591683	1.321825032188042
6.371698742430672	1.3624865896284013
6.504925992109196	1.414368824044085
6.075929520658766	1.3740420078434807
6.268852775620879	1.4157255050940454
5.932116963700205	1.4499529544623753
5.621718700253592	1.5293034616536365
7.6104591808303175	1.491007905613693
6.501938422831085	1.5882786115378094
6.17303537730117	1.4810853846679795
6.0869034570799485	1.5331559628407785
5.942424444648427	1.414500849678812
7.059149312178619	1.2451522638641606
6.8660073590928	1.32413862361972
5.68301704619121	1.3580503121029766
5.5413893132539105	1.5160814562004097
6.272235008338429	1.5672978980246777
6.622730156479445	1.5426464283599006
6.232568681566387	1.4317126545967147
5.9223577249384975	1.393163349748725
6.336709566723006	1.3667984077531634
5.985922627335905	1.409035868337272
5.780811322077262	1.330380349428369
5.919002185097311	1.340320382729438
6.25564655704812	1.311759021948201
6.229315268441354	1.417616538505098
6.165415745384928	1.2593980443747586
6.253961229414612	1.1896846556154996
5.901920416062132	1.2073592311992358
6.260423152703822	1.1090095802229931
6.0277442788732305	1.2246534637313364
6.519103548067816	1.156038932041871
6.788088550925171	1.2670615265095917
5.873149017717551	1.3086312043938053
5.243351031458753	1.2940982039097892
6.6227863789972155	1.2879633865454472
6.123187346482206	1.263190127427075
5.573730734733729	1.2882713029161132
5.5565105752812345	1.2270004128669816
5.917890458656653	1.2687708322737434
5.513825523203926	1.3525164148421107
6.333344873350474	1.2702256234793448
6.129584401184471	1.2338732335435638
5.255881578892522	1.32391399815422
7.1772563098904865	1.3462237143968465
7.045208491386009	1.2409088693881272
5.784271159319181	1.2533682353356532
6.371451559385581	1.2525238244639127
5.6878779745911965	1.3723375186947695
6.144942868069339	1.5104598920922563
6.890905437128551	1.3841591801494595
5.84717812153682	1.3650162504487655
5.4671328251775355	1.5184155795700989
6.283717112092475	1.4584091323221382
6.628006927832147	1.518040043024268
5.793304375916799	1.602089688175187
5.151435853172	1.4584230078813234
5.46178441177036	1.6157158630856652
6.573036672588982	1.6817067740350367
6.347015039607197	1.5546259685846155
6.362301928792392	1.4348657579064583
6.393646258001524	1.550892428100386
5.368046288425111	1.5358694479162966
6.1985131368165876	1.6415212166634399
5.424728343841689	1.6085012181571352
6.039879162603582	1.474499137125892
5.624082607905646	1.6021517496578666
5.63036209731592	1.5561894607579387
5.565262333813513	1.4756857528423393
6.863492724656736	1.6035297420418806
6.113974250408488	1.4733509605817952
6.841526695098328	1.4922408016695035
5.334234191139268	1.5371204700292582
5.8714175828080615	1.592544714428307
6.8113367046202615	1.5686285614902777
6.1634703689459975	1.5928272643227988
6.285600940363638	1.6089329222895317
6.5383986574491235	1.6292249224517346
6.412418570722226	1.767025601037414
6.091546701204256	1.6013091504929393
5.9046355450129475	1.5808386702857116
5.947811752306101	1.5045544404082907
7.009520794063265	1.626838606752051
5.965877390474801	1.3800866341396472
6.162024128222656	1.5863060211422313
6.705322221272633	1.4561535471835387
6.569289632223094	1.5704873281095242
6.403494619134582	1.4308552905181535
5.657812819778466	1.4145701904987158
6.259480259880472	1.2955328805651753
5.924623708346706	1.4065805548662798
5.841804003291978	1.4697845850400564
5.900945510774512	1.374481029322987
5.564030018657758	1.4414698409255773
5.853468093027912	1.4249888346574562
5.49734322812658	1.4188652743499
6.603288956701214	1.3166629672747585
6.03313065852233	1.3682475484600174
5.769253816962827	1.313464482306853
5.681654151519124	1.375967460177337
6.171417120101946	1.2089182723824257
5.6639035217638645	1.2077583484852752
6.042896103637865	1.2696725278307959
5.5788537531539895	1.3182643615491119
5.662939808045403	1.4124345842689654
6.229544692727524	1.3951528046234112
5.799064827545532	1.292786480965912
5.693341054266916	1.258120130418604
6.006320201231521	1.2470182976466817
6.205533811761634	1.3334770333903514
6.172208207616885	1.2375948282091178
5.050960281975587	1.1628436776399282
4.799485465258009	1.3289591264592064
5.949928396735678	1.4014952808764678
5.469903340098675	1.4687508613046627
5.10394485687554	1.542231172581044
5.531331213634833	1.4799496522507511
5.596849053842831	1.5259177929620191
6.985118756408539	1.342224389525134
6.547745772879354	1.390032348690203
6.754106141010991	1.2740128646265705
4.976132744177194	1.315328123666852
5.486095273450904	1.3274831046329596
6.453870577179204	1.4086908557248439
5.549524070932993	1.3457598457795366
5.092957356870933	1.473448599774838
6.0865177213014885	1.4471461237026937
5.710710204769304	1.3234443211526359
5.558845830842722	1.344047099810798
5.728987146914359	1.2996316142519377
6.192032680530233	1.349499614832765
6.461404676187707	1.2661145795337563
6.70218693452899	1.225242679742659
7.004759470073892	1.2038040057100532
6.409005866406465	1.2030521745185203
6.633654710377499	1.130066445914061
6.295161409655034	1.1336533933458475
6.349711423433851	1.1493424985769907
6.276413729682354	1.2248124601241392
6.710899214637732	1.2574541223273163
5.456126904909815	1.2553847783061658
5.893940665059579	1.2698555028656
5.947431979203762	1.2032848298590908
6.340464927264119	1.3221536667377665
6.686193967426064	1.1200642153572473
5.7905151356786035	1.218889530212859
5.846505231017254	1.1965205161629728
6.290833665666964	1.1101965809533043
6.027129412383913	1.2440253212515417
5.421126354171264	1.1834971367999492
5.362537017066595	1.1693340370786796
5.588033454437742	1.1394258073975727
5.560117839570038	1.2155740379014601
5.728176267612952	1.1432820219792847
5.969535909429172	1.138417431855345
5.698529368403351	1.1785726471611602
6.634336009466339	1.0696375704987604
5.8617350593475726	1.152416078013996
5.8348135316157865	1.0679194086989185
7.041955440010013	1.1390914391772715
5.9092878488082805	1.1102459730317453
6.623598019168531	1.2267063064893768
5.8601950109283525	1.1396816474400335
6.396893416975578	1.0694224384087239
5.914732810182897	1.1698317494884722
5.841619932608522	1.2196045139187428
5.799795957388549	1.216551355539878
5.835798524138672	1.0736399305099462
5.696504367667366	1.1027665576232184
5.103291698684305	1.1447850983414152
6.185675720719546	1.158547884500796
5.759417419041839	1.164683600614486
6.24053827141697	1.3191490703736166
5.782850806281124	1.1839964706981756
5.4842189140922795	1.1994637978585525
6.055376692330522	1.1711368860202458
5.448106826445339	1.06192731181449
4.911733703176788	1.114331055479705
5.994348925270208	1.1581668335426116
6.389995329327769	1.213597027331857
6.168134865175579	1.157966103077788
5.334639043402181	1.177113107830122
6.3162545409579405	1.1463450729917288
5.082958312284995	1.2840155096996975
5.949706567629171	1.3089097250142696
6.230352294866778	1.2325417247121484
5.431077066719401	1.2387881081176306
5.940503921192626	1.2622317579688924
5.547751603321798	1.1772505900569992
6.225769903253428	1.2815074237447956
6.312170488119575	1.1923097966461722
5.474571855719603	1.2949360789014928
6.312071604125072	1.3812658842922658
5.188478058185397	1.3512261956167237
5.981933443792441	1.359250802422902
6.112383446197113	1.2928057087426008
6.205941990872165	1.3599705410711056
6.104294111121493	1.1921743821795137
6.318247953079569	1.2550548507100536
5.621041309779209	1.2606831523253974
5.943287256907736	1.1516501210531425
5.621720127479904	1.2405975100373043
5.767238485014633	1.2188757092891742
5.570294846715127	1.414528184557476
6.294900293573874	1.236320013591584
6.35287903154348	1.270990668109556
6.417999671427507	1.25745231185946
5.381653652083927	1.3521051163620534
6.6754137180169515	1.3761345843703934
5.660791505555302	1.223781350754319
6.676879040828039	1.4300979948877606
5.800247524144544	1.4110928021307614
5.587015594759468	1.3066673609831445
5.830962395179735	1.357313350972647
6.365685570225401	1.5069632773557766
5.323234407997187	1.430023730059612
5.626512796194708	1.4536312184333144
6.244550730381888	1.4913796897941112
5.2218311616210284	1.531940660252563
5.119338603787269	1.408845346452811
5.649899480373618	1.482537239771492
5.500808270965854	1.4610261364242287
5.394789306898453	1.5158471410361696
6.44939898742537	1.4857819571407354
5.638145226312934	1.384192904138246
5.945624580369301	1.4169568170365152
4.826921343256862	1.4222394321100853
5.675658820894572	1.4784344811123014
5.7177795689022135	1.2645965136142938
5.1079868254428655	1.305012696593092
5.566151267754973	1.237230641245988
5.514971165738655	1.2716333464159337
5.2929600562176	1.1979642434793702
5.6006698420619445	1.26553143505562
5.321855371271414	1.2969475575241622
5.1865298611964645	1.2343775837421136
4.4713878340326065	1.2921621609836673
5.517764499662982	1.2249294815473077
5.896817589054865	1.3198299039906147
5.428521095063827	1.2892063905639775
5.568887312051048	1.2618267310042228
5.421386211730053	1.2994692955966447
5.644568123794169	1.4342870623351685
6.633459934975039	1.369147557398559
5.253007253641448	1.3613140366601584
5.036747198025618	1.3093419612910289
4.971414647165468	1.4231168378310792
5.122334918364942	1.4087403234459488
5.499059467743956	1.453261257008731
5.327186103834134	1.3782909388623454
5.041593992284649	1.369793786828222
4.904158496489757	1.5181060498292545
5.583933804643094	1.4215458867377468
5.9298730677622915	1.4043570964074121
5.296428836746944	1.4885980152159493
4.716570668007042	1.4472969884455822
5.391149041030621	1.5079371432596078
4.7516883552599145	1.579539615508579
6.206427700032179	1.5438936438678401
5.205609677235203	1.5220669511684572
5.074217847552658	1.5240428020021244
5.0423654567552685	1.3443976869094856
5.039704861865644	1.4598201721187476
5.738557686686321	1.4733097008696596
5.794828098241797	1.462966832375092
5.608573195416947	1.4413890862211851
5.6523863350802515	1.6311632954481572
5.818334882516839	1.48898363314942
5.366988795614998	1.6118763247455048
5.609624220786352	1.5662879419524163
6.155665462650155	1.580192952461614
5.9576553564739525	1.6072443570183437
6.378010490138095	1.5100063816504379
6.3356528783643435	1.3914049493631317
7.0885603247097455	1.4094128290354337
6.110757698726324	1.2979263317956957
6.257013592406373	1.3020595349412492
6.595455630882652	1.3413902326577682
5.449689533143463	1.1871868242731751
7.017823244257966	1.2271215700642657
6.392358699512767	1.307245270383259
6.406775832322901	1.256863263595496
6.330068792278432	1.2575486248038596
6.921185365611607	1.3648526089314759
7.206653465897311	1.4167482125595952
6.828197958665157	1.357071930391878
6.644672428086301	1.4090539394252806
6.761833236231331	1.4364915874980893
6.951475940832615	1.4556035874602469
5.983470285733219	1.5453094089565582
6.08012536713812	1.5921015906504816
6.915348627394681	1.6008439449297178
5.749548773639698	1.6782134710963488
6.222764008008672	1.6533638450546149
5.115086922770071	1.4963277606356025
6.9246256889658735	1.451595876676579
6.401558248845821	1.4482312485856303
6.892257641998099	1.4646061788249713
6.68768898262563	1.5750541547088952
7.305362323658724	1.5270708449291095
5.966364236847222	1.5397133288280787
6.412567269639587	1.682932394317052
6.508573911254879	1.5990059758781754
6.281729090172778	1.6639528394922452
6.694226153242424	1.8025022840304519
6.358764799796447	1.6113405830888798
6.124186229396326	1.606468785410915
6.257828078087029	1.5792008632764658
6.880334365817672	1.5630167013996001
6.348954647095588	1.620281397708652
7.96831293897947	1.3508695846265966
6.708719005312373	1.4415817030457447
7.56463819839052	1.5001189001779802
7.053144764715346	1.5539172907105512
7.396987827126037	1.473092262474759
7.51595772482262	1.3855161777693008
6.9267510722657315	1.4026749043776372
7.118957425041835	1.3777565091191
6.341946212866131	1.3025118242298834
6.6676055021614555	1.1991543902545345
7.503731451515182	1.2863510072616682
6.925205161905858	1.360536991307678
7.28936506483144	1.1994088905676745
5.712411415947872	1.166963558040966
5.64266445987007	1.2443926568117198
6.064315510608492	1.1704028640261486
5.692278406578201	1.2187314639309024
6.94627708848902	1.1866737223187487
6.074453202703493	1.3213238060378485
5.77173119406468	1.3817685682844232
7.056065698355849	1.2477479770858375
6.284601857264516	1.2652799294542822
5.614284020378837	1.252778128150265
7.2072537073328755	1.3399586894595192
6.131133191900742	1.3404109240555084
6.252430954179958	1.2881445242873621
6.416283453581863	1.3551262740243097
5.874237848072679	1.3341669560426261
5.987743339089899	1.161667967328428
5.839541652585351	1.3421448771646967
5.442299626244195	1.2587120809353627
5.949907761167951	1.1636684958194778
5.467270594751078	1.1582212324106667
5.305036731839176	1.1136737092255846
5.827578335429686	1.126944451261164
5.668348212391255	1.0356413297918183
6.013140833886502	1.0640340268559902
6.701946129166453	1.0894768488134903
6.2051692724209095	1.0725170797122858
5.609177290366148	1.098482153240222
5.658994451189921	1.12896707803213
5.96254766511709	1.1033073092275227
5.783430471065385	1.0627375739240668
5.476347383685961	0.990108223063907
4.859173129569992	1.0085298825042324
5.784621647405585	1.0081296798786408
5.652773264626917	1.0383258747841317
5.304283767754466	1.007979083955014
6.709968162620888	1.0737218420495918
6.341291826253752	1.0654493385198536
5.91116291872258	1.1563882925770645
6.273373093907012	1.0900915228513035
5.729749967530039	1.0488843587167387
6.053001667167805	1.0235879764957663
6.053938941745724	1.1213604135963255
5.029013631027185	0.9553034717108476
5.431139348847087	1.055173487044609
5.357875300153517	1.1044875743531437
5.851950789353338	1.032962274196642
5.591890731554383	1.0340779602762775
5.7716536377874155	1.0385983810243802
5.061632504161472	1.0303184858807202
5.62487902464155	1.0476808436110574
5.2173068913973575	0.9717334587919986
5.0700560090276285	1.0485558304209772
4.943444298843681	1.0499377647396189
5.861113110012477	1.0362497924181335
5.206932981190491	0.9902532717525663
5.446806541516389	1.0112637633241104
4.782159424005348	1.024367660258578
4.632459955713845	0.9293480574025154
4.806964137121229	0.9540424109864797
5.065035653769271	0.9187652200155906
4.5352225043448575	0.9910876440911308
5.242730997992219	1.0281480850078337
5.399255511242598	1.0197954331897776
5.61024798411057	0.9928193501847465
4.950655087576455	0.9586907750827158
5.602230474855749	0.9298503010064455
5.504170409759418	1.0197421421090154
4.485562158315354	1.039829259755221
5.607011214436873	1.0028096121002044
4.836927386093235	1.0074055663085002
5.209526232700688	1.111831274664921
5.494231378791701	1.0149689337792296
4.813586826188055	0.9442470039488712
5.285428427585831	0.9675610540146367
6.100769123746109	0.9707964149875633
5.131713552880206	1.0169719299162832
5.007007957347731	1.0107240881363801
