mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	-0.007073730414946276	-0.2462317925572896	0.0	0.0	0.0	0.0
β[2, 1]	β	0.0	-0.00956249456359634	0.0	0.0	0.0	0.0	0.0
β[3, 1]	β	0.0	0.002088109631562445	0.0	0.0	0.0	0.0	0.0
β[4, 1]	β	0.0	-0.020311449308235707	-0.4240692650325798	0.0	0.0	0.0	0.0
β[5, 1]	β	0.0	-0.004822908364175377	0.0	0.0	0.0	0.0	0.0
β[6, 1]	β	0.0	-0.0030530612659860805	0.0	0.0	0.0	0.0	0.0
β[7, 1]	β	0.0	-0.005162742334003473	0.0	0.0	0.0	0.0	0.0
β[8, 1]	β	0.0	-0.006973629109773459	0.0	0.0	0.0	0.0	0.0
β[9, 1]	β	0.0	-0.00580184641927682	0.0	0.0	0.0	0.0	0.0
β[10, 1]	β	0.0	-0.003220556593410444	0.0	0.0	0.0	0.0	0.0
β[11, 1]	β	2.284052126102366	2.11682285786547	1.4581703615490733	1.9222028984266775	2.1042032383793767	2.318066457678663	2.731501378799808
β[12, 1]	β	2.284052126102366	2.010608344115852	1.5686575400233613	1.8194203532015014	2.002520849092948	2.1815725559381423	2.51987774654066
β[13, 1]	β	2.284052126102366	2.142214195910614	1.5816125986997522	1.9922102605370628	2.142951256139267	2.306251187331202	2.647117189076241
β[14, 1]	β	2.284052126102366	1.856122123771741	1.32588766484123	1.6674384798212452	1.830241765035999	2.0371084860147652	2.5541249611408885
β[15, 1]	β	2.284052126102366	1.929486084709057	1.4357681780064084	1.7495302878349213	1.9118628783541167	2.078304363307298	2.497364756060876
β[16, 1]	β	0.0	-0.0034192112793512736	0.0	0.0	0.0	0.0	0.0
β[17, 1]	β	0.0	-0.0004856583250745601	0.0	0.0	0.0	0.0	0.0
β[18, 1]	β	0.0	-5.504885157939543e-5	0.0	0.0	0.0	0.0	0.0
β[19, 1]	β	0.0	0.0014332959219274923	0.0	0.0	0.0	0.0	0.0
β[20, 1]	β	0.0	-0.000889205543016837	0.0	0.0	0.0	0.0	0.0
β[21, 1]	β	0.0	-0.0018717191086614923	0.0	0.0	0.0	0.0	0.0
β[22, 1]	β	0.0	-0.007374518562192522	0.0	0.0	0.0	0.0	0.0
β[23, 1]	β	0.0	4.1509562746219644e-5	0.0	0.0	0.0	0.0	0.0
β[24, 1]	β	0.0	-0.0013322314033477338	0.0	0.0	0.0	0.0	0.0
β[25, 1]	β	0.0	0.004385588424368877	0.0	0.0	0.0	0.0	0.0
β[26, 1]	β	0.0	0.0027800444828295036	0.0	0.0	0.0	0.0	0.0
β[27, 1]	β	0.0	0.0011691095409551158	0.0	0.0	0.0	0.0	0.0
β[28, 1]	β	0.0	0.0028402380987138736	0.0	0.0	0.0	0.0	0.0
β[29, 1]	β	0.0	0.012019638825289471	0.0	0.0	0.0	0.0	0.2130678135424811
β[30, 1]	β	0.0	0.02860727615068883	0.0	0.0	0.0	0.0	0.5308147262348426
β[31, 1]	β	0.0	0.04396990208984716	0.0	0.0	0.0	0.0	0.6962909582176988
β[32, 1]	β	0.0	0.012884870049232984	0.0	0.0	0.0	0.0	0.1114588294816012
β[33, 1]	β	0.0	0.0027372251439895853	0.0	0.0	0.0	0.0	0.0
β[34, 1]	β	0.0	0.011224908283622556	0.0	0.0	0.0	0.0	0.0
β[35, 1]	β	0.0	-0.0032797611916581997	0.0	0.0	0.0	0.0	0.0
β[36, 1]	β	0.0	0.033210015672162155	0.0	0.0	0.0	0.0	0.5190104869528728
β[37, 1]	β	0.0	0.0018345209857095867	0.0	0.0	0.0	0.0	0.0
β[38, 1]	β	0.0	0.01046484166434608	0.0	0.0	0.0	0.0	0.0
β[39, 1]	β	0.0	0.06676004272036479	0.0	0.0	0.0	0.0	0.7713007727037245
β[40, 1]	β	0.0	0.08671053432920912	0.0	0.0	0.0	0.0	0.8283925264258102
β[41, 1]	β	0.0	0.017689916297615616	0.0	0.0	0.0	0.0	0.34903176919198037
β[42, 1]	β	0.0	0.41163764684557447	0.0	0.0	0.4094395511945663	0.7400316397474405	1.2392452542092602
β[43, 1]	β	0.0	0.02215980179209419	0.0	0.0	0.0	0.0	0.41312678178840945
β[44, 1]	β	0.0	0.005039372413554377	0.0	0.0	0.0	0.0	0.0
β[45, 1]	β	0.0	0.0674154364115412	0.0	0.0	0.0	0.0	0.8935518365739085
β[46, 1]	β	0.0	0.025527311174364322	0.0	0.0	0.0	0.0	0.4892184462955238
β[47, 1]	β	0.0	0.04718620735080415	0.0	0.0	0.0	0.0	0.6984430491708575
β[48, 1]	β	0.0	0.03665147085823366	0.0	0.0	0.0	0.0	0.27164611986146303
β[49, 1]	β	0.0	0.0025338575811103036	0.0	0.0	0.0	0.0	0.0
β[50, 1]	β	0.0	0.0025641124276744288	0.0	0.0	0.0	0.0	0.0
β[51, 1]	β	0.0	0.0036852382367221063	0.0	0.0	0.0	0.0	0.0
β[52, 1]	β	0.0	0.008916229018161187	0.0	0.0	0.0	0.0	0.0007573007247852398
β[53, 1]	β	0.0	0.03727379968969255	0.0	0.0	0.0	0.0	0.5577675248766244
β[54, 1]	β	0.0	0.014243065159519999	0.0	0.0	0.0	0.0	0.26979346036149776
β[55, 1]	β	0.0	0.0036102153191361545	0.0	0.0	0.0	0.0	0.0
β[56, 1]	β	0.0	0.04480786883974663	0.0	0.0	0.0	0.0	0.6620095248187498
β[57, 1]	β	0.0	0.24075867003836496	0.0	0.0	0.0	0.533267247881917	1.1516544670145181
β[58, 1]	β	0.0	0.015913499145614414	0.0	0.0	0.0	0.0	0.3082220294592382
β[59, 1]	β	0.0	0.0026403877681917686	0.0	0.0	0.0	0.0	0.0
β[60, 1]	β	0.0	0.00010834417852322842	0.0	0.0	0.0	0.0	0.0
β[61, 1]	β	0.0	0.008808385995576675	0.0	0.0	0.0	0.0	0.0
β[62, 1]	β	0.0	0.0005169032672996743	0.0	0.0	0.0	0.0	0.0
β[63, 1]	β	0.0	0.0026145609813180387	0.0	0.0	0.0	0.0	0.0
β[64, 1]	β	0.0	-0.010752837378248111	-0.07997018485330344	0.0	0.0	0.0	0.0
β[65, 1]	β	0.0	-0.00238811784421611	0.0	0.0	0.0	0.0	0.0
β[66, 1]	β	0.0	-0.002826897311427161	0.0	0.0	0.0	0.0	0.0
β[67, 1]	β	0.0	-0.0010009094796026344	0.0	0.0	0.0	0.0	0.0
β[68, 1]	β	0.0	0.0011329983658401846	0.0	0.0	0.0	0.0	0.0
β[69, 1]	β	0.0	-0.007417052823896908	0.0	0.0	0.0	0.0	0.0
β[70, 1]	β	0.0	-0.015618650744201356	-0.025050595025945803	0.0	0.0	0.0	0.0
β[71, 1]	β	0.0	-0.013220750232418537	-0.10928080446542876	0.0	0.0	0.0	0.0
β[72, 1]	β	0.0	-0.01013081555030713	0.0	0.0	0.0	0.0	0.0
β[73, 1]	β	0.0	0.005645508200586711	0.0	0.0	0.0	0.0	0.0
β[74, 1]	β	0.0	-0.03680144854985107	-0.6988201917499223	0.0	0.0	0.0	0.0
β[75, 1]	β	0.0	-0.006944751833634255	0.0	0.0	0.0	0.0	0.0
β[76, 1]	β	0.0	-0.0023547972486487006	0.0	0.0	0.0	0.0	0.0
β[77, 1]	β	0.0	-0.009610210068006584	0.0	0.0	0.0	0.0	0.0
β[78, 1]	β	0.0	-0.0043160883919404	0.0	0.0	0.0	0.0	0.0
β[79, 1]	β	0.0	-0.09858763352773503	-0.9513834710553225	0.0	0.0	0.0	0.0
β[80, 1]	β	0.0	-0.007500880884674668	0.0	0.0	0.0	0.0	0.0
β[81, 1]	β	0.0	-0.015275131952124536	-0.09559547020665599	0.0	0.0	0.0	0.0
β[82, 1]	β	0.0	0.0003354815576050892	0.0	0.0	0.0	0.0	0.0
β[83, 1]	β	0.0	-0.0236968986213789	-0.393746176779722	0.0	0.0	0.0	0.0
β[84, 1]	β	0.0	-0.0018237812470787648	0.0	0.0	0.0	0.0	0.0
β[85, 1]	β	0.0	0.00011522273701614006	0.0	0.0	0.0	0.0	0.0
β[86, 1]	β	0.0	-0.012885954006489207	0.0	0.0	0.0	0.0	0.0
β[87, 1]	β	0.0	-0.03187755271867518	-0.4853892524679866	0.0	0.0	0.0	0.0
β[88, 1]	β	0.0	-0.01578791131921607	0.0	0.0	0.0	0.0	0.0
β[89, 1]	β	0.0	-0.0294542162919656	-0.6530829648220495	0.0	0.0	0.0	0.0
β[90, 1]	β	0.0	-0.3746232600868027	-2.7613695130313785	0.0	0.0	0.0	0.0
β[91, 1]	β	-1.5232345452481386	-1.6438802918151336	-3.489865893516915	-2.019371222461351	-1.6176665314043082	-1.214142079164211	0.0
β[92, 1]	β	-1.5232345452481386	-0.9851396764283556	-5.066727412394831	-1.5185653532441175	0.0	0.0	0.0
β[93, 1]	β	-1.5232345452481386	-2.3383037825523	-7.017763302529998	-2.329663657823649	-1.7198888677696902	-1.3470003917545181	-0.8241811472593846
β[94, 1]	β	-1.5232345452481386	-1.9800287008670387	-4.962523473880841	-2.1931364607541997	-1.7288531458776202	-1.3364783405235459	-0.7097682895773455
β[95, 1]	β	-1.5232345452481386	-1.4498389435946502	-5.549893194463261	-2.4287675688874693	-0.9869654831355641	0.0	0.0
β[96, 1]	β	0.0	-0.0027912800336334594	0.0	0.0	0.0	0.0	0.0
β[97, 1]	β	0.0	-0.0025496630234857695	0.0	0.0	0.0	0.0	0.0
β[98, 1]	β	0.0	0.013321206476103641	0.0	0.0	0.0	0.0	0.1843559406307686
β[99, 1]	β	0.0	0.009276790937381601	0.0	0.0	0.0	0.0	0.0
β[100, 1]	β	0.0	-0.010873159562782996	0.0	0.0	0.0	0.0	0.0
