mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	0.0032217482379948165	0.0	0.0	0.0	0.0	0.0
β[2, 1]	β	0.0	-0.0028151460893953203	0.0	0.0	0.0	0.0	0.0
β[3, 1]	β	0.0	-0.0010960878798580423	0.0	0.0	0.0	0.0	0.0
β[4, 1]	β	0.0	-0.0060205487597027145	0.0	0.0	0.0	0.0	0.0
β[5, 1]	β	0.0	-0.003542091774411844	0.0	0.0	0.0	0.0	0.0
β[6, 1]	β	0.0	-0.010695495608556453	0.0	0.0	0.0	0.0	0.0
β[7, 1]	β	0.0	-0.004706430037947843	0.0	0.0	0.0	0.0	0.0
β[8, 1]	β	0.0	-0.013166842165541695	0.0	0.0	0.0	0.0	0.0
β[9, 1]	β	0.0	-0.0028960726498063628	0.0	0.0	0.0	0.0	0.0
β[10, 1]	β	0.0	0.0001391764737009198	0.0	0.0	0.0	0.0	0.0
β[11, 1]	β	2.284052126102366	0.07803333004078286	0.0	0.0	0.0	0.0	1.3486208686359493
β[12, 1]	β	2.284052126102366	0.02370828704932607	0.0	0.0	0.0	0.0	0.0
β[13, 1]	β	2.284052126102366	0.046400425107130626	0.0	0.0	0.0	0.0	0.5541594792710633
β[14, 1]	β	2.284052126102366	0.05868947629431981	0.0	0.0	0.0	0.0	1.1552288839475646
β[15, 1]	β	2.284052126102366	0.013961865311234284	0.0	0.0	0.0	0.0	0.0
β[16, 1]	β	0.0	-0.007211296482962272	0.0	0.0	0.0	0.0	0.0
β[17, 1]	β	0.0	0.0020941370992101434	0.0	0.0	0.0	0.0	0.0
β[18, 1]	β	0.0	-0.0020840027171076	0.0	0.0	0.0	0.0	0.0
β[19, 1]	β	0.0	-0.013761893921784125	0.0	0.0	0.0	0.0	0.0
β[20, 1]	β	0.0	0.0006266253766635907	0.0	0.0	0.0	0.0	0.0
β[21, 1]	β	0.0	-0.0007330791772236602	0.0	0.0	0.0	0.0	0.0
β[22, 1]	β	0.0	-0.013770698974498093	0.0	0.0	0.0	0.0	0.0
β[23, 1]	β	0.0	0.002249721329515612	0.0	0.0	0.0	0.0	0.0
β[24, 1]	β	0.0	0.0010282316938555387	0.0	0.0	0.0	0.0	0.0
β[25, 1]	β	0.0	0.0005274258061782292	0.0	0.0	0.0	0.0	0.0
β[26, 1]	β	0.0	0.002834159646474978	0.0	0.0	0.0	0.0	0.0
β[27, 1]	β	0.0	-0.002841686139881334	0.0	0.0	0.0	0.0	0.0
β[28, 1]	β	0.0	0.032667545675975365	0.0	0.0	0.0	0.0	0.0
β[29, 1]	β	0.0	0.004143933962412498	0.0	0.0	0.0	0.0	0.0
β[30, 1]	β	0.0	0.02946321481970673	0.0	0.0	0.0	0.0	0.0
β[31, 1]	β	0.0	0.014892604325512503	0.0	0.0	0.0	0.0	0.0
β[32, 1]	β	0.0	0.015818799744763527	0.0	0.0	0.0	0.0	0.0
β[33, 1]	β	0.0	0.002862724104589683	0.0	0.0	0.0	0.0	0.0
β[34, 1]	β	0.0	0.0072012218442517794	0.0	0.0	0.0	0.0	0.0
β[35, 1]	β	0.0	0.00012302701490324595	0.0	0.0	0.0	0.0	0.0
β[36, 1]	β	0.0	0.00966709444822958	0.0	0.0	0.0	0.0	0.0
β[37, 1]	β	0.0	0.004180912045136255	0.0	0.0	0.0	0.0	0.0
β[38, 1]	β	0.0	0.05015360208206556	0.0	0.0	0.0	0.0	0.6306923645457678
β[39, 1]	β	0.0	0.020465543696547017	0.0	0.0	0.0	0.0	0.0
β[40, 1]	β	0.0	0.018422252330232904	0.0	0.0	0.0	0.0	0.0
β[41, 1]	β	-2.111987961268394	-0.0014450249016015146	0.0	0.0	0.0	0.0	0.0
β[42, 1]	β	-2.111987961268394	-0.12449545589764101	-2.634833504083374	0.0	0.0	0.0	0.0
β[43, 1]	β	-2.111987961268394	-0.15614108277886035	-2.2623871182732938	0.0	0.0	0.0	0.0
β[44, 1]	β	-2.111987961268394	-0.035785546588023166	0.0	0.0	0.0	0.0	0.0
β[45, 1]	β	-2.111987961268394	-0.0057033178319660875	0.0	0.0	0.0	0.0	0.0
β[46, 1]	β	0.0	0.004276820372100823	0.0	0.0	0.0	0.0	0.0
