mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	-0.00066682216680568	0.0	0.0	0.0	0.0	0.0
β[2, 1]	β	0.0	-0.0021006983281014985	0.0	0.0	0.0	0.0	0.0
β[3, 1]	β	0.0	-0.005793542970012596	0.0	0.0	0.0	0.0	0.0
β[4, 1]	β	0.0	-0.0025652294014702265	0.0	0.0	0.0	0.0	0.0
β[5, 1]	β	0.0	-0.002137074504636427	0.0	0.0	0.0	0.0	0.0
β[6, 1]	β	0.0	0.0001177974363388414	0.0	0.0	0.0	0.0	0.0
β[7, 1]	β	0.0	0.0067664095250134825	0.0	0.0	0.0	0.0	0.0
β[8, 1]	β	0.0	0.003432383012264352	0.0	0.0	0.0	0.0	0.0
β[9, 1]	β	0.0	-0.004619526789337149	0.0	0.0	0.0	0.0	0.0
β[10, 1]	β	0.0	-0.006535044493794425	0.0	0.0	0.0	0.0	0.0
β[11, 1]	β	0.0	-0.0013824327070805001	0.0	0.0	0.0	0.0	0.0
β[12, 1]	β	0.0	-0.010149185489867051	0.0	0.0	0.0	0.0	0.0
β[13, 1]	β	0.0	-0.0074089863033391795	0.0	0.0	0.0	0.0	0.0
β[14, 1]	β	0.0	0.0001387034509444263	0.0	0.0	0.0	0.0	0.0
β[15, 1]	β	0.0	0.000491536486496198	0.0	0.0	0.0	0.0	0.0
β[16, 1]	β	0.0	0.0020185235743334254	0.0	0.0	0.0	0.0	0.0
β[17, 1]	β	0.0	0.0017842727073052406	0.0	0.0	0.0	0.0	0.0
β[18, 1]	β	0.0	-0.0006764436512115544	0.0	0.0	0.0	0.0	0.0
β[19, 1]	β	0.0	0.0017709277410660736	0.0	0.0	0.0	0.0	0.0
β[20, 1]	β	0.0	-0.00044829733791956284	0.0	0.0	0.0	0.0	0.0
β[21, 1]	β	0.0	0.015530312321574908	0.0	0.0	0.0	0.0	0.22756526364357477
β[22, 1]	β	0.0	0.0030630025154150015	0.0	0.0	0.0	0.0	0.0
β[23, 1]	β	0.0	-0.00874362612826546	0.0	0.0	0.0	0.0	0.0
β[24, 1]	β	0.0	0.0013444710022175225	0.0	0.0	0.0	0.0	0.0
β[25, 1]	β	0.0	0.0006336293955008324	0.0	0.0	0.0	0.0	0.0
β[26, 1]	β	0.0	0.002210361426483545	0.0	0.0	0.0	0.0	0.0
β[27, 1]	β	0.0	0.006418086802066166	0.0	0.0	0.0	0.0	0.0
β[28, 1]	β	0.0	0.0051688760810923	0.0	0.0	0.0	0.0	0.0
β[29, 1]	β	0.0	0.0017075393969672218	0.0	0.0	0.0	0.0	0.0
β[30, 1]	β	0.0	0.014710752620451018	0.0	0.0	0.0	0.0	0.2880498347313895
β[31, 1]	β	1.152118324825933	1.3303066174058988	0.6344640268188105	1.100258191614114	1.3097591875005077	1.5581908099910384	2.012392418685328
