mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	-0.012307787863982806	-0.24323807350141488	-4.221638709559595e-5	0.0	0.0	0.09173307001142722
β[2, 1]	β	0.0	0.00915339909041347	-0.1004822994085014	0.0	0.0	3.561785034418102e-7	0.2197719926422932
β[3, 1]	β	0.0	-0.0029511314000069356	-0.19124988271339174	-8.384060225360643e-6	0.0	0.0	0.12752080600676782
β[4, 1]	β	0.0	0.054021488241215145	-0.06811312928392263	0.0	0.0	0.0014042476414282278	0.5948819534826804
β[5, 1]	β	0.0	0.014948932873564833	-0.09697571521797849	0.0	0.0	4.261960993496046e-8	0.3598587073706626
β[6, 1]	β	0.0	0.01207698827881928	-0.07245551736205089	-1.0368668149551396e-10	0.0	0.0	0.2381852169772942
β[7, 1]	β	0.0	0.0016862690184206405	-0.2731991438372914	-3.4564812972547643e-7	0.0	0.0	0.13025402510268427
β[8, 1]	β	0.0	0.018315479877859475	-0.06169184330460871	0.0	0.0	7.053259480369024e-8	0.21422539820940129
β[9, 1]	β	0.0	0.00912507505915438	-0.11449954638263089	0.0	0.0	1.7762040600951982e-7	0.18686164635915983
β[10, 1]	β	0.0	-0.016098752651884037	-0.3494271040878947	-3.813809570930996e-9	0.0	0.0	0.1295086647178769
β[11, 1]	β	0.0	0.012461738094941827	-0.19669329260038526	0.0	0.0	2.406433435438065e-6	0.36944417310437744
β[12, 1]	β	0.0	-0.029833064429880523	-0.5304066744044804	-0.00010335760007948395	0.0	0.0	0.08780479174757229
β[13, 1]	β	0.0	-0.056303037189170395	-0.6832063337208015	-0.0029045748676041266	0.0	0.0	0.08732176901812515
β[14, 1]	β	0.0	-0.02273910153529805	-0.3839925039317862	-1.2513775284694143e-7	0.0	0.0	0.034012943019978786
β[15, 1]	β	0.0	-0.012281583504073048	-0.23871934439961404	-1.1503944508670965e-7	0.0	6.259770573680397e-12	0.1723553859632556
β[16, 1]	β	0.0	-0.021128881441507437	-0.3953653075187696	-1.6294884929877853e-5	0.0	0.0	0.11646525948999134
β[17, 1]	β	0.0	-0.002788315873881998	-0.16270362469037156	0.0	0.0	1.1975790764742335e-6	0.17185734649524617
β[18, 1]	β	0.0	0.014137580342666982	-0.23465648619015472	0.0	0.0	4.03368376162253e-5	0.3838778146118657
β[19, 1]	β	0.0	-0.014760222414877192	-0.34634904975025027	-1.1434440264901942e-6	0.0	0.0	0.15027096900208126
