model	setting	rep	mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
mimix-0-factors	setting05	rep3	β[92, 1]	β	-1.5232345452481386	-0.005235905476418576	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[93, 1]	β	-1.5232345452481386	-0.0024859376075858685	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[94, 1]	β	-1.5232345452481386	-0.0143627795827831	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[95, 1]	β	-1.5232345452481386	-0.017019278949985058	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[96, 1]	β	0.0	0.0033653972679737786	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[97, 1]	β	0.0	-0.004017503655324458	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[98, 1]	β	0.0	-0.001719823121817188	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[99, 1]	β	0.0	-0.003805193150649617	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting05	rep3	β[100, 1]	β	0.0	-0.006025477013778192	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[1, 1]	β	0.0	0.016837629069672552	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[2, 1]	β	0.0	0.01023540392020516	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[3, 1]	β	0.0	-0.047981001165001466	-0.5737665190243808	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[4, 1]	β	0.0	-0.009617027350145383	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[5, 1]	β	0.0	0.004362411583697357	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[6, 1]	β	0.0	-0.02099765316110859	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[7, 1]	β	0.0	-0.006089706337416783	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[8, 1]	β	0.0	-0.013637202142851385	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[9, 1]	β	0.0	-0.003975136245506558	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[10, 1]	β	0.0	-0.1853466113905675	-2.699754524157255	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[11, 1]	β	0.0	-0.05191477933899317	-0.5772874904759543	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[12, 1]	β	0.0	-0.009651138704567233	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[13, 1]	β	0.0	-0.0052105646949122345	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[14, 1]	β	0.0	-0.007218737749913737	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[15, 1]	β	0.0	-0.009277750843752987	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[16, 1]	β	0.0	0.011038103253255669	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[17, 1]	β	0.0	-0.02674032810780821	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[18, 1]	β	0.0	0.0036347628532824006	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[19, 1]	β	0.0	0.00511752518398099	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[20, 1]	β	0.0	0.010456647127511829	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[21, 1]	β	0.0	-0.049194795266101606	-0.6855375551579687	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[22, 1]	β	0.0	0.0059180090990129	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[23, 1]	β	0.0	0.0030313700541351493	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[24, 1]	β	0.0	-0.002559131445687966	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[25, 1]	β	0.0	-0.007738729957688526	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[26, 1]	β	-1.1772317934899856	-0.021209479837406408	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[27, 1]	β	-1.1772317934899856	0.006671765271586469	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[28, 1]	β	-1.1772317934899856	-0.0008841674986139214	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[29, 1]	β	-1.1772317934899856	-0.11369322737677218	-1.8289013692087628	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[30, 1]	β	-1.1772317934899856	-0.12135555483965048	-2.2201893105182764	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[31, 1]	β	1.152118324825933	0.022382341396304375	0.0	0.0	0.0	0.0	0.0894462450317058
mimix-0-factors	setting06	rep1	β[32, 1]	β	1.152118324825933	0.043891214909492	0.0	0.0	0.0	0.0	0.5951109300612116
mimix-0-factors	setting06	rep1	β[33, 1]	β	1.152118324825933	0.031809139379455474	0.0	0.0	0.0	0.0	0.7442714063824755
mimix-0-factors	setting06	rep1	β[34, 1]	β	1.152118324825933	0.17963762988032636	0.0	0.0	0.0	0.0	2.246376630333627
mimix-0-factors	setting06	rep1	β[35, 1]	β	1.152118324825933	0.03936134996956368	0.0	0.0	0.0	0.0	0.681156136616562
mimix-0-factors	setting06	rep1	β[36, 1]	β	0.0	-0.014797412357137572	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[37, 1]	β	0.0	0.005308755035036352	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[38, 1]	β	0.0	-0.010957995726839595	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[39, 1]	β	0.0	0.0008556393828920416	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[40, 1]	β	0.0	-0.022131347627694607	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[41, 1]	β	-1.882419557309758	-0.06368832164510983	-1.3013105471456528	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[42, 1]	β	-1.882419557309758	-1.3101790847313088	-4.480409990295042	-2.4155775318566644	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[43, 1]	β	-1.882419557309758	-0.40698429921959617	-3.1801877858508294	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[44, 1]	β	-1.882419557309758	-0.9486689527367638	-3.8193073931032857	-2.1340591187230125	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[45, 1]	β	-1.882419557309758	-0.5648598288247952	-3.329135961438322	-0.6876288147430039	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[46, 1]	β	-2.7935415173026916	-1.000572626336179	-4.725651420260192	-2.1825757395094105	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[47, 1]	β	-2.7935415173026916	-0.6008237529324889	-3.5448566180838945	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[48, 1]	β	-2.7935415173026916	-1.402275089570321	-4.691410586344139	-2.876721994387719	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[49, 1]	β	-2.7935415173026916	-1.1826695559151337	-5.277345767060743	-2.437997796810444	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[50, 1]	β	-2.7935415173026916	-0.997423890959322	-5.805643924692328	-1.4316504827848269	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[51, 1]	β	0.0	-0.0023930037765782625	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[52, 1]	β	0.0	0.003953763266898608	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[53, 1]	β	0.0	-0.01573015078171215	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[54, 1]	β	0.0	0.014305824262104465	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[55, 1]	β	0.0	-0.01053247636003362	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[56, 1]	β	0.0	0.014722455849990924	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[57, 1]	β	0.0	0.061844720971325734	0.0	0.0	0.0	0.0	1.0866524159033266
mimix-0-factors	setting06	rep1	β[58, 1]	β	0.0	0.07817894965954006	0.0	0.0	0.0	0.0	1.3047369517103922
mimix-0-factors	setting06	rep1	β[59, 1]	β	0.0	0.6284999942374117	0.0	0.0	0.0	1.4872817125973334	2.67902613507916
mimix-0-factors	setting06	rep1	β[60, 1]	β	0.0	0.1498616390017391	0.0	0.0	0.0	0.0	1.8728326107206543
mimix-0-factors	setting06	rep1	β[61, 1]	β	0.0	0.7704496700307284	0.0	0.0	0.0	1.8190681277498	3.4716413372923993
mimix-0-factors	setting06	rep1	β[62, 1]	β	0.0	0.15605190465825397	0.0	0.0	0.0	0.0	1.674512701748969
mimix-0-factors	setting06	rep1	β[63, 1]	β	0.0	0.06249179281655566	0.0	0.0	0.0	0.0	1.333430494411173
mimix-0-factors	setting06	rep1	β[64, 1]	β	0.0	0.0339611866672266	0.0	0.0	0.0	0.0	0.7117986829362215
mimix-0-factors	setting06	rep1	β[65, 1]	β	0.0	0.005768961133547153	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[66, 1]	β	0.0	0.0134249413481067	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[67, 1]	β	0.0	0.0034342495020171773	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[68, 1]	β	0.0	0.000795488173832692	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[69, 1]	β	0.0	-0.017353371578071312	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[70, 1]	β	0.0	0.015149309857082733	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[71, 1]	β	0.0	-0.003007185903313662	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[72, 1]	β	0.0	0.019487153011191624	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[73, 1]	β	0.0	0.006842505331073807	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[74, 1]	β	0.0	0.06945846620429509	0.0	0.0	0.0	0.0	1.2842911593809494
mimix-0-factors	setting06	rep1	β[75, 1]	β	0.0	-0.002804179223717287	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[76, 1]	β	0.0	-0.01726057481312362	-0.006274702741001059	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[77, 1]	β	0.0	-0.09159263863487574	-1.3763544383682371	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[78, 1]	β	0.0	-0.05374879591242929	-1.1356794512928186	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[79, 1]	β	0.0	0.0035257705504716597	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[80, 1]	β	0.0	-0.0056399371933978934	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[81, 1]	β	0.0	-0.01499482554330737	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[82, 1]	β	0.0	-0.002825671035038485	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[83, 1]	β	0.0	0.004028215254532469	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[84, 1]	β	0.0	-0.02082246573483713	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[85, 1]	β	0.0	-0.004847541151927861	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[86, 1]	β	0.0	-0.006351791529947676	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[87, 1]	β	0.0	-0.019763966445518897	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[88, 1]	β	0.0	-0.021676405812082123	-0.03395974144187036	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[89, 1]	β	0.0	-0.03899742873233732	-0.5804826777636888	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[90, 1]	β	0.0	-0.006944880708174443	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[91, 1]	β	0.0	-0.026175187444585957	-0.057718373864450445	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[92, 1]	β	0.0	-0.02340328975747358	-0.3088979591297584	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[93, 1]	β	0.0	-0.005210135919170734	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[94, 1]	β	0.0	0.010633311758631771	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[95, 1]	β	0.0	-0.01733050372902781	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[96, 1]	β	0.0	-0.07862457765978068	-1.895008822549352	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[97, 1]	β	0.0	0.019999626892934136	0.0	0.0	0.0	0.0	0.376384598431339
mimix-0-factors	setting06	rep1	β[98, 1]	β	0.0	0.004783711071093949	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[99, 1]	β	0.0	-0.0006169391420931682	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep1	β[100, 1]	β	0.0	0.01152958414412322	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[1, 1]	β	0.0	0.02310805105533437	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[2, 1]	β	0.0	-0.0005898223806919818	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[3, 1]	β	0.0	0.007182615999019095	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[4, 1]	β	0.0	0.014684890365256775	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[5, 1]	β	0.0	0.017080145937434465	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[6, 1]	β	0.0	0.012519986771932511	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[7, 1]	β	0.0	0.0014189406089332756	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[8, 1]	β	0.0	0.0034808156691431497	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[9, 1]	β	0.0	0.0027585522174044053	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[10, 1]	β	0.0	-0.006324439873200369	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[11, 1]	β	1.543864445467662	0.00706531845602343	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[12, 1]	β	1.543864445467662	0.012591892865593986	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[13, 1]	β	1.543864445467662	0.002864541638262111	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[14, 1]	β	1.543864445467662	0.0013728493713907972	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[15, 1]	β	1.543864445467662	-0.0070978466640748295	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[16, 1]	β	0.0	-0.008779768352571894	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[17, 1]	β	0.0	-0.02185794601355411	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[18, 1]	β	0.0	-0.001270933618646841	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[19, 1]	β	0.0	1.040144778093599e-5	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[20, 1]	β	0.0	-0.0059777373694678195	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[21, 1]	β	0.0	-0.0005975971454387992	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[22, 1]	β	0.0	0.0004370847463033573	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[23, 1]	β	0.0	-0.0006724621953274567	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[24, 1]	β	0.0	-0.0010431164431379224	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[25, 1]	β	0.0	0.0008677245398663289	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[26, 1]	β	0.0	0.00566266267528448	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[27, 1]	β	0.0	0.004651076871357634	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[28, 1]	β	0.0	0.007398278988233233	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[29, 1]	β	0.0	0.006865659956451227	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[30, 1]	β	0.0	0.01460171141794592	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[31, 1]	β	0.0	0.003998409268756129	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[32, 1]	β	0.0	0.00726526456751838	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[33, 1]	β	0.0	-0.0015258273457420556	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[34, 1]	β	0.0	0.001596835273886442	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[35, 1]	β	0.0	0.007739341568468297	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[36, 1]	β	0.0	0.005064701763170415	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[37, 1]	β	0.0	-0.0015809694745182626	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[38, 1]	β	0.0	-0.002300611013726974	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[39, 1]	β	0.0	-0.003031702203107263	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[40, 1]	β	0.0	-0.006017190863753552	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[41, 1]	β	2.7233782283994215	0.01795191051266151	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[42, 1]	β	2.7233782283994215	0.027290425047128523	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[43, 1]	β	2.7233782283994215	0.04639950482843746	0.0	0.0	0.0	0.0	0.18894061037235596
mimix-0-factors	setting06	rep2	β[44, 1]	β	2.7233782283994215	0.028894690665263092	0.0	0.0	0.0	0.0	0.10831207197397352
mimix-0-factors	setting06	rep2	β[45, 1]	β	2.7233782283994215	0.01648878075486696	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[46, 1]	β	0.0	0.005287199775420939	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[47, 1]	β	0.0	-0.0022303470443981377	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[48, 1]	β	0.0	-0.011744070417967744	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[49, 1]	β	0.0	0.0040471229989165755	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[50, 1]	β	0.0	-0.006539706123886493	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[51, 1]	β	0.0	-0.016938231109517397	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[52, 1]	β	0.0	0.008350433839188412	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[53, 1]	β	0.0	0.005000245164834691	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[54, 1]	β	0.0	0.043317311268889706	0.0	0.0	0.0	0.0	0.3252704296334386
mimix-0-factors	setting06	rep2	β[55, 1]	β	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[56, 1]	β	0.0	0.007909758265847928	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[57, 1]	β	0.0	0.006710556335520723	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[58, 1]	β	0.0	0.01810092494137087	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[59, 1]	β	0.0	0.004745769983379872	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[60, 1]	β	0.0	0.001745630488108926	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[61, 1]	β	-1.4293980635421777	-0.00781688101347868	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[62, 1]	β	-1.4293980635421777	-0.00013697557995461196	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[63, 1]	β	-1.4293980635421777	-0.0018360906267052544	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[64, 1]	β	-1.4293980635421777	0.0017718891169648209	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[65, 1]	β	-1.4293980635421777	0.005621970170697556	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[66, 1]	β	0.0	0.004222256816475755	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[67, 1]	β	0.0	-0.00098004315460383	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[68, 1]	β	0.0	-0.00043971654697991627	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[69, 1]	β	0.0	-0.01484077496240744	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[70, 1]	β	0.0	-0.005397866175632268	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[71, 1]	β	0.0	-0.01224200771662528	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[72, 1]	β	0.0	-0.01731967603030395	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[73, 1]	β	0.0	-0.01918998534908065	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[74, 1]	β	0.0	-0.007621371191936006	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[75, 1]	β	0.0	-0.004330867897632988	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[76, 1]	β	0.0	-0.019252929541886583	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[77, 1]	β	0.0	-0.005053821135149238	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[78, 1]	β	0.0	-0.005092533039048845	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[79, 1]	β	0.0	0.0014394504750243	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[80, 1]	β	0.0	-0.007661092092048321	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[81, 1]	β	0.0	0.004266140929495803	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[82, 1]	β	0.0	2.6967678992989297e-5	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[83, 1]	β	0.0	-0.0019647882104842887	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[84, 1]	β	0.0	0.0003577816160276699	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[85, 1]	β	0.0	0.003962478983991649	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[86, 1]	β	0.0	0.0009591447120186317	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[87, 1]	β	0.0	0.000994347583326064	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[88, 1]	β	0.0	-0.019056941374047443	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[89, 1]	β	0.0	-0.00423345269681257	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[90, 1]	β	0.0	0.0002850811211347921	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[91, 1]	β	-2.116560210654334	-0.03257821905290996	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[92, 1]	β	-2.116560210654334	-0.010683086386274436	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[93, 1]	β	-2.116560210654334	-0.009620803129098864	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[94, 1]	β	-2.116560210654334	-0.007229376173659477	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[95, 1]	β	-2.116560210654334	-0.14903818086851214	-2.3317798088301327	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[96, 1]	β	0.0	-0.009752283084839957	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[97, 1]	β	0.0	-0.007044741081269007	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[98, 1]	β	0.0	-0.0036312313948653136	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[99, 1]	β	0.0	-0.004897121425375503	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep2	β[100, 1]	β	0.0	-0.013214641881738662	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[1, 1]	β	0.0	0.005508158621491757	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[2, 1]	β	0.0	-0.013059485167155716	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[3, 1]	β	0.0	-0.005204272447889939	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[4, 1]	β	0.0	-0.014567714972667508	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[5, 1]	β	0.0	-0.0044671213887254695	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[6, 1]	β	0.0	-0.015018665422262574	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[7, 1]	β	0.0	-0.01690200244372481	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[8, 1]	β	0.0	-0.007313961626003851	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[9, 1]	β	0.0	-0.003197936449113496	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[10, 1]	β	0.0	0.003519822059824684	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting06	rep3	β[11, 1]	β	2.284052126102366	0.8458880977361896	0.0	0.0	0.0	1.7787944412012902	3.4388281567106187
mimix-0-factors	setting06	rep3	β[12, 1]	β	2.284052126102366	0.060253263463113334	0.0	0.0	0.0	0.0	1.0460447026571495
