mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
β[1, 1]	β	0.0	-0.016456572954157207	-0.24750061375195598	0.0	0.0	0.0	0.02749616446251609
β[2, 1]	β	0.0	-0.009923022773294403	-0.26386995138988334	0.0	0.0	0.0	0.06394322324200316
β[3, 1]	β	0.0	-0.020569875027291528	-0.3768586893647936	0.0	0.0	0.0	0.05535499011958005
β[4, 1]	β	0.0	-0.025004322647974617	-0.41258816673286386	0.0	0.0	0.0	0.05948349515423531
β[5, 1]	β	0.0	-0.021776928021488458	-0.37061991702394226	0.0	0.0	0.0	0.02796117579120174
β[6, 1]	β	0.0	-0.023708928810853652	-0.4132535563599402	0.0	0.0	0.0	0.02561775613599803
β[7, 1]	β	0.0	-0.022689071388080732	-0.4209827619958592	0.0	0.0	0.0	0.026427919363241636
β[8, 1]	β	0.0	-0.020834979648107793	-0.4317271501177003	0.0	0.0	0.0	0.028624894119335782
β[9, 1]	β	0.0	-0.010264242717834675	-0.23837830418751402	0.0	0.0	0.0	0.06235162738695318
β[10, 1]	β	0.0	-0.005655156433008436	-0.16460996763495678	0.0	0.0	0.0	0.08882122562977117
β[11, 1]	β	0.0	-0.015236838650179628	-0.19566493024824658	0.0	0.0	0.0	0.02576811688016715
β[12, 1]	β	0.0	-0.01144132121726031	-0.1814199398958451	0.0	0.0	0.0	0.014526437045661927
β[13, 1]	β	0.0	-0.003631069164248454	-0.08987484147366938	0.0	0.0	0.0	0.054029386156036495
β[14, 1]	β	0.0	-0.007406669604633186	-0.14539365762932033	0.0	0.0	0.0	0.06006655609013917
β[15, 1]	β	0.0	-0.0028524150737353447	-0.13238705785513874	0.0	0.0	0.0	0.09423427809042613
β[16, 1]	β	0.0	-0.00472142003243276	-0.16667397831815314	0.0	0.0	0.0	0.03690711647093152
β[17, 1]	β	0.0	-0.00395287923515978	-0.12751582592167057	0.0	0.0	0.0	0.05497558771255547
β[18, 1]	β	0.0	-0.0023526363894728003	-0.10941464045543133	0.0	0.0	0.0	0.06146540695526416
β[19, 1]	β	0.0	-0.010767720897353042	-0.1596867843019206	0.0	0.0	0.0	0.022634477536590925
β[20, 1]	β	0.0	-0.008467033964831708	-0.1422088433832891	-3.7540109039797275e-9	0.0	0.0	0.004041134178680759
β[21, 1]	β	0.0	0.0009323446529319468	-0.10649333802175567	0.0	0.0	0.0	0.04010388265973583
β[22, 1]	β	0.0	-0.0032283413708807185	-0.02795526521345023	0.0	0.0	0.0	0.048851231251640086
β[23, 1]	β	0.0	0.0035840719075356437	-0.043329301260218424	0.0	0.0	0.0	0.0770777115085375
β[24, 1]	β	0.0	-0.005789482680251093	-0.07214818892974528	0.0	0.0	0.0	0.022455299254565575
β[25, 1]	β	0.0	0.015600120290712794	-0.02179000371721356	0.0	0.0	0.0	0.2533337999670228
β[26, 1]	β	0.0	0.0004074599895671129	-0.03919751993108611	0.0	0.0	0.0	0.05191398369057384
β[27, 1]	β	0.0	0.001166451374567778	-0.04766927356903118	0.0	0.0	0.0	0.08249865553135538
β[28, 1]	β	0.0	0.009043956648922272	-0.027479536423088338	0.0	0.0	0.0	0.16460972694156525
β[29, 1]	β	0.0	0.0015269504837149965	-0.028311810211250114	0.0	0.0	0.0	0.08276144965632072
β[30, 1]	β	0.0	-0.0006027384975523856	-0.06843057324397965	0.0	0.0	0.0	0.11122933624834355
β[31, 1]	β	0.0	0.00812381979920571	-0.14316682210271425	0.0	0.0	0.0	0.21117195195346342
β[32, 1]	β	0.0	0.017521249015434972	-0.0308557084627318	0.0	0.0	0.0	0.2913579957105758
β[33, 1]	β	0.0	0.022071844174308877	-0.01968751700558215	0.0	0.0	0.0	0.3985627295817381
β[34, 1]	β	0.0	0.02687754505571398	-0.02585299508399514	0.0	0.0	0.0	0.4238279401598484
β[35, 1]	β	0.0	0.021799230998551966	-0.034283151721927196	0.0	0.0	0.0	0.4021892222914939
β[36, 1]	β	0.0	0.024127495739103524	-0.04170994089749208	0.0	0.0	0.0	0.3645212781957843
β[37, 1]	β	0.0	0.019572041123582056	-0.024840128987667742	0.0	0.0	0.0	0.278639268533435
β[38, 1]	β	0.0	0.015252829054640562	-0.024835228378948013	0.0	0.0	0.0	0.22285786764565246
β[39, 1]	β	0.0	0.031020994681175525	-0.015230375224080675	0.0	0.0	0.0001840405597687021	0.3476056232981616
β[40, 1]	β	0.0	0.05459013854002499	-0.011720625796634236	0.0	0.0	0.0005708527416653224	0.5436057749886839
β[41, 1]	β	0.0	0.09824064591580021	-0.026339796231886037	0.0	0.0	0.011982624154571703	0.7654168456739351
β[42, 1]	β	0.0	0.0884017617501577	-0.013846009766600673	0.0	0.0	0.0004131863477664831	0.682240494038794
β[43, 1]	β	0.0	0.11381008429925853	-0.01751948366216625	0.0	0.0	0.00134905630956104	0.8193885428282278
β[44, 1]	β	0.0	0.10278701574965562	-0.01026148442505193	0.0	0.0	0.001203785378532914	0.7597306071569567
β[45, 1]	β	0.0	0.07896935738031405	-0.012744263923211959	0.0	0.0	0.009969641869749296	0.6000271561554683
β[46, 1]	β	0.0	0.0759130902779962	-0.005106223847134797	0.0	0.0	0.008324939403501902	0.5855584306613307
β[47, 1]	β	0.0	0.012626615167836723	-0.020084788564449316	0.0	0.0	8.767141885269379e-7	0.18148379902481676
β[48, 1]	β	0.0	0.00976783457921506	-0.05917437192465718	0.0	0.0	0.0	0.15497401212532957
β[49, 1]	β	0.0	0.011785677317608916	-0.021864198165666354	0.0	0.0	0.0	0.18068149840999093
β[50, 1]	β	0.0	0.00997747406383454	-0.039152644460144416	0.0	0.0	0.0	0.17141891040002072
β[51, 1]	β	0.0	0.015709029939049882	-0.05777416086119246	0.0	0.0	0.0	0.3101090123971115
β[52, 1]	β	0.0	0.01723801981217195	-0.020540204848055632	0.0	0.0	0.0	0.250679352174533
β[53, 1]	β	0.0	0.025996618772765743	-0.025567879150986104	0.0	0.0	1.65156598593189e-5	0.3375037625194953
β[54, 1]	β	0.0	0.038307960724875724	-0.005313098403743219	0.0	0.0	1.5283867486271226e-8	0.41686921433003093
β[55, 1]	β	0.0	0.03132149811141431	-0.023180589313896043	0.0	0.0	0.0	0.5170067670291852
β[56, 1]	β	0.0	0.030303406581994687	-0.03007096772592853	0.0	0.0	0.0	0.418853235356616
β[57, 1]	β	0.0	0.017569950995470877	-0.05838163781995989	0.0	0.0	0.0	0.329490547833633
β[58, 1]	β	0.0	0.014766206731009344	-0.012208475927144458	0.0	0.0	1.273154998892297e-10	0.2299786605953525
β[59, 1]	β	0.0	0.019394830025215415	-0.005849108953445419	0.0	0.0	0.0	0.29450559788871844
β[60, 1]	β	0.0	0.024417679663559143	-0.01338256219170372	0.0	0.0	1.2182853159891944e-5	0.25425578489237144
β[61, 1]	β	0.0	0.005124137540757215	-0.11381511524029965	0.0	0.0	0.0	0.22281532634794893
β[62, 1]	β	0.0	0.005285419428367499	-0.07156234813204666	0.0	0.0	0.0	0.14735522178689273
β[63, 1]	β	0.0	0.0007544299961931942	-0.10638427740151059	0.0	0.0	0.0	0.19653603472283973
β[64, 1]	β	0.0	0.0015790184803820178	-0.14279136427631378	0.0	0.0	0.0	0.1362977413608971
β[65, 1]	β	0.0	-0.00895938252494302	-0.2418955069668914	0.0	0.0	0.0	0.0644176159422777
β[66, 1]	β	0.0	-0.014930576742559074	-0.25089874184421146	0.0	0.0	0.0	0.03351448921580781
β[67, 1]	β	0.0	-0.017832080279336325	-0.24967465913390244	-1.832819853386603e-9	0.0	0.0	0.02100080006150842
β[68, 1]	β	0.0	-0.008170208775893684	-0.09995085494665344	0.0	0.0	0.0	0.048966721835846605
β[69, 1]	β	0.0	-0.0009380424236919897	-0.06942736726768574	0.0	0.0	0.0	0.060803707580976786
β[70, 1]	β	0.0	-0.001215082727323412	-0.057309685184405865	0.0	0.0	0.0	0.03436791209439716
β[71, 1]	β	0.0	-0.0011630022958823362	-0.07482333787554872	0.0	0.0	0.0	0.06162492317788922
β[72, 1]	β	0.0	-0.01753815495824865	-0.2044406113139966	0.0	0.0	0.0	0.014382849040429822
β[73, 1]	β	0.0	-0.009255965372499127	-0.15886136855512487	0.0	0.0	0.0	0.01891882215430892
β[74, 1]	β	0.0	-0.00980060623106211	-0.16106629142293666	0.0	0.0	0.0	0.04723346468667893
